date,District,rainfall_mm,temp_max,temp_min,humidity,week_of_year,rainfall_7d,rainfall_anomaly_7d,heavy_rain_flag,dry_spell_flag
2021-03-02,Bapatla,0.0,31.4,23.3,80,9,0.0,-1.7119047619047654,0,0
2021-03-03,Bapatla,0.0,33.0,21.9,76,9,0.0,-1.7119047619047654,0,0
2021-03-04,Bapatla,0.0,31.6,22.3,77,9,0.0,-1.7119047619047654,0,0
2021-03-05,Bapatla,0.0,32.8,21.0,70,9,0.0,-1.7119047619047654,0,0
2021-03-06,Bapatla,0.0,32.1,21.5,77,9,0.0,-1.7119047619047654,0,0
2021-03-07,Bapatla,0.0,31.7,23.6,79,9,0.0,-1.7119047619047654,0,0
2021-03-08,Bapatla,0.0,31.4,24.1,78,10,0.0,-1.204761904761909,0,0
2021-03-09,Bapatla,0.0,31.5,23.9,74,10,0.0,-1.204761904761909,0,0
2021-03-10,Bapatla,0.0,31.8,23.6,77,10,0.0,-1.204761904761909,0,0
2021-03-11,Bapatla,0.0,31.8,24.1,77,10,0.0,-1.204761904761909,0,0
2021-03-12,Bapatla,0.0,32.0,23.3,75,10,0.0,-1.204761904761909,0,0
2021-03-13,Bapatla,0.0,32.7,20.8,74,10,0.0,-1.204761904761909,0,0
2021-03-14,Bapatla,0.0,33.4,21.9,75,10,0.0,-1.204761904761909,0,0
2021-03-15,Bapatla,0.0,33.4,22.2,76,11,0.0,-2.826190476190481,0,0
2021-03-16,Bapatla,0.0,33.1,22.7,77,11,0.0,-2.826190476190481,0,0
2021-03-17,Bapatla,0.0,33.0,23.2,75,11,0.0,-2.826190476190481,0,0
2021-03-18,Bapatla,0.0,32.3,24.4,75,11,0.0,-2.826190476190481,0,0
2021-03-19,Bapatla,0.0,32.1,23.3,74,11,0.0,-2.826190476190481,0,0
2021-03-20,Bapatla,0.0,33.3,21.4,75,11,0.0,-2.826190476190481,0,0
2021-03-21,Bapatla,0.0,34.4,22.7,72,11,0.0,-2.826190476190481,0,0
2021-03-22,Bapatla,0.0,34.5,25.2,75,12,0.0,-21.561904761904763,0,0
2021-03-23,Bapatla,0.0,34.6,23.4,73,12,0.0,-21.561904761904763,0,0
2021-03-24,Bapatla,0.0,34.4,22.8,74,12,0.0,-21.561904761904763,0,0
2021-03-25,Bapatla,0.0,34.8,23.3,74,12,0.0,-21.561904761904763,0,0
2021-03-26,Bapatla,0.0,34.3,23.7,76,12,0.0,-21.561904761904763,0,0
2021-03-27,Bapatla,0.0,34.8,24.5,75,12,0.0,-21.561904761904763,0,0
2021-03-28,Bapatla,0.0,33.9,25.7,75,12,0.0,-21.561904761904763,0,0
2021-03-29,Bapatla,0.0,34.3,25.4,75,13,0.0,-6.1452380952381,0,0
2021-03-30,Bapatla,0.0,36.9,26.1,72,13,0.0,-6.1452380952381,0,0
2021-03-31,Bapatla,0.0,37.5,26.5,72,13,0.0,-6.1452380952381,0,0
2021-04-01,Bapatla,0.0,36.8,27.0,73,13,0.0,-6.1452380952381,0,0
2021-04-02,Bapatla,0.0,38.9,27.2,71,13,0.0,-6.1452380952381,0,0
2021-04-03,Bapatla,0.0,34.3,26.1,78,13,0.0,-6.1452380952381,0,0
2021-04-04,Bapatla,0.0,35.1,27.6,70,13,0.0,-6.1452380952381,0,0
2021-04-05,Bapatla,2.5,33.4,27.1,77,14,0.0,-2.7619047619047654,0,0
2021-04-06,Bapatla,0.0,33.1,25.7,75,14,2.5000000000000004,-0.26190476190476497,0,0
2021-04-07,Bapatla,0.0,32.9,26.0,75,14,2.5000000000000004,-0.26190476190476497,0,0
2021-04-08,Bapatla,0.0,32.9,26.5,75,14,2.5000000000000004,-0.26190476190476497,0,0
2021-04-09,Bapatla,0.0,32.5,26.0,72,14,2.5000000000000004,-0.26190476190476497,0,0
2021-04-10,Bapatla,0.0,32.9,26.1,70,14,2.5000000000000004,-0.26190476190476497,0,0
2021-04-11,Bapatla,0.0,33.5,26.3,73,14,2.5000000000000004,-0.26190476190476497,0,0
2021-04-12,Bapatla,0.0,33.6,26.1,74,15,2.5000000000000004,0.6999999999999968,0,0
2021-04-13,Bapatla,0.0,33.9,27.1,72,15,0.0,-1.8000000000000036,0,0
2021-04-14,Bapatla,0.6,33.8,26.5,73,15,0.0,-1.8000000000000036,0,0
2021-04-15,Bapatla,0.5,33.8,26.4,72,15,0.6000000000000004,-1.2000000000000033,0,0
2021-04-16,Bapatla,2.3,33.5,26.0,73,15,1.1000000000000005,-0.7000000000000031,0,0
2021-04-17,Bapatla,0.0,34.0,27.3,69,15,3.4000000000000004,1.5999999999999968,0,0
2021-04-18,Bapatla,0.0,34.1,27.4,73,15,3.4000000000000004,1.5999999999999968,0,0
2021-04-19,Bapatla,0.0,34.9,27.7,76,16,3.4000000000000004,1.0595238095238062,0,0
2021-04-20,Bapatla,0.2,34.4,28.5,75,16,3.4000000000000004,1.0595238095238062,0,0
2021-04-21,Bapatla,0.0,33.9,28.0,74,16,3.6000000000000005,1.2595238095238064,0,0
2021-04-22,Bapatla,1.9,33.4,28.2,74,16,3.0000000000000004,0.6595238095238063,0,0
2021-04-23,Bapatla,0.9,32.8,28.0,76,16,4.4,2.059523809523806,0,0
2021-04-24,Bapatla,0.1,34.0,27.7,75,16,3.0000000000000004,0.6595238095238063,0,0
2021-04-25,Bapatla,0.0,34.2,27.2,75,16,3.1000000000000005,0.7595238095238064,0,0
2021-04-26,Bapatla,0.0,33.6,26.9,72,17,3.1000000000000005,-1.4642857142857189,0,0
2021-04-27,Bapatla,0.0,34.2,26.2,71,17,3.1000000000000005,-1.4642857142857189,0,0
2021-04-28,Bapatla,0.0,34.4,27.7,72,17,2.9000000000000004,-1.664285714285719,0,0
2021-04-29,Bapatla,0.0,34.1,27.8,71,17,2.9000000000000004,-1.664285714285719,0,0
2021-04-30,Bapatla,0.0,34.4,27.7,71,17,1.0000000000000004,-3.564285714285719,0,0
2021-05-01,Bapatla,0.0,33.6,27.3,70,17,0.10000000000000045,-4.464285714285719,0,0
2021-05-02,Bapatla,0.0,34.0,27.3,72,17,0.0,-4.564285714285719,0,0
2021-05-03,Bapatla,0.4,34.3,26.8,71,18,0.0,-8.569047619047623,0,0
2021-05-04,Bapatla,0.0,33.9,27.5,68,18,0.40000000000000047,-8.169047619047623,0,0
2021-05-05,Bapatla,0.0,34.1,28.5,68,18,0.40000000000000047,-8.169047619047623,0,0
2021-05-06,Bapatla,0.3,33.7,28.6,69,18,0.40000000000000047,-8.169047619047623,0,0
2021-05-07,Bapatla,0.9,33.3,28.1,73,18,0.7000000000000004,-7.869047619047623,0,0
2021-05-08,Bapatla,0.9,33.9,27.5,71,18,1.6000000000000005,-6.969047619047623,0,0
2021-05-09,Bapatla,0.0,34.4,28.5,69,18,2.5000000000000004,-6.069047619047623,0,0
2021-05-10,Bapatla,0.4,34.4,29.0,71,19,2.5000000000000004,-30.60952380952382,0,0
2021-05-11,Bapatla,0.0,34.8,28.9,70,19,2.500000000000001,-30.60952380952382,0,0
2021-05-12,Bapatla,0.0,35.0,29.1,71,19,2.500000000000001,-30.60952380952382,0,0
2021-05-13,Bapatla,0.3,35.5,29.2,73,19,2.500000000000001,-30.60952380952382,0,0
2021-05-14,Bapatla,0.1,34.7,29.5,72,19,2.5000000000000004,-30.60952380952382,0,0
2021-05-15,Bapatla,9.0,33.6,28.4,73,19,1.7000000000000004,-31.409523809523822,0,0
2021-05-16,Bapatla,6.2,31.8,28.2,79,19,9.8,-23.30952380952382,0,0
2021-05-17,Bapatla,4.8,32.4,26.4,82,20,16.0,-12.673809523809535,0,0
2021-05-18,Bapatla,1.3,32.6,28.6,78,20,20.4,-8.273809523809536,0,0
2021-05-19,Bapatla,0.9,33.4,28.6,79,20,21.7,-6.9738095238095354,0,0
2021-05-20,Bapatla,2.2,35.6,26.4,76,20,22.6,-6.073809523809533,0,0
2021-05-21,Bapatla,9.9,37.4,25.8,70,20,24.5,-4.173809523809535,0,0
2021-05-22,Bapatla,2.7,31.2,26.1,80,20,34.300000000000004,5.6261904761904695,0,0
2021-05-23,Bapatla,0.1,36.1,27.1,70,20,28.000000000000004,-0.6738095238095312,0,0
2021-05-24,Bapatla,0.0,39.0,28.4,56,21,21.9,-20.385714285714293,0,0
2021-05-25,Bapatla,0.0,38.0,30.4,46,21,17.1,-25.18571428571429,0,0
2021-05-26,Bapatla,0.0,40.2,29.5,39,21,15.8,-26.48571428571429,0,0
2021-05-27,Bapatla,0.0,39.4,31.3,39,21,14.900000000000002,-27.38571428571429,0,0
2021-05-28,Bapatla,0.0,39.7,30.3,45,21,12.700000000000001,-29.58571428571429,0,0
2021-05-29,Bapatla,0.6,39.3,29.3,59,21,2.8000000000000003,-39.485714285714295,0,0
2021-05-30,Bapatla,0.0,40.6,29.0,57,21,0.7,-41.58571428571429,0,0
2021-05-31,Bapatla,0.0,40.5,30.4,54,22,0.6,-17.830952380952386,0,0
2021-06-01,Bapatla,3.3,39.4,27.2,64,22,0.6,-17.830952380952386,0,1
2021-06-02,Bapatla,3.8,38.9,27.9,67,22,3.9,-14.530952380952387,0,0
2021-06-03,Bapatla,1.2,35.9,29.1,69,22,7.699999999999999,-10.730952380952388,0,0
2021-06-04,Bapatla,0.0,33.5,27.7,73,22,8.9,-9.530952380952387,0,0
2021-06-05,Bapatla,0.0,34.0,27.5,71,22,8.9,-9.530952380952387,0,0
2021-06-06,Bapatla,0.7,35.9,26.1,67,22,8.3,-10.130952380952387,0,0
2021-06-07,Bapatla,2.4,36.6,28.7,66,23,9.0,-14.95476190476191,0,0
2021-06-08,Bapatla,0.3,39.4,28.2,59,23,11.4,-12.554761904761909,0,0
2021-06-09,Bapatla,0.5,39.1,29.4,49,23,8.399999999999999,-15.55476190476191,0,0
2021-06-10,Bapatla,0.5,37.3,28.9,52,23,5.1000000000000005,-18.854761904761908,0,0
2021-06-11,Bapatla,3.8,35.2,23.3,62,23,4.4,-19.55476190476191,0,0
2021-06-12,Bapatla,0.5,36.4,29.2,53,23,8.2,-15.75476190476191,0,0
2021-06-13,Bapatla,8.5,32.5,25.9,74,23,8.7,-15.25476190476191,0,0
2021-06-14,Bapatla,0.7,34.8,27.7,59,24,16.5,-7.009523809523813,0,0
2021-06-15,Bapatla,0.0,35.4,28.4,57,24,14.799999999999999,-8.709523809523814,0,0
2021-06-16,Bapatla,0.0,35.4,29.1,53,24,14.5,-9.009523809523813,0,0
2021-06-17,Bapatla,0.0,35.7,28.4,52,24,14.0,-9.509523809523813,0,0
2021-06-18,Bapatla,0.2,37.8,29.5,55,24,13.5,-10.009523809523813,0,0
2021-06-19,Bapatla,0.0,37.7,29.3,47,24,9.9,-13.609523809523813,0,0
2021-06-20,Bapatla,0.0,36.8,27.9,49,24,9.4,-14.109523809523813,0,0
2021-06-21,Bapatla,0.0,39.8,29.3,48,25,0.8999999999999999,-18.371428571428577,0,1
2021-06-22,Bapatla,0.2,38.0,29.9,54,25,0.2,-19.071428571428577,0,1
2021-06-23,Bapatla,6.0,38.3,28.4,67,25,0.4,-18.871428571428577,0,1
2021-06-24,Bapatla,0.4,35.7,26.9,61,25,6.4,-12.871428571428575,0,0
2021-06-25,Bapatla,0.0,35.5,28.8,51,25,6.800000000000001,-12.471428571428575,0,0
2021-06-26,Bapatla,4.8,36.2,25.4,69,25,6.6000000000000005,-12.671428571428574,0,0
2021-06-27,Bapatla,32.2,31.7,25.3,82,25,11.4,-7.871428571428575,0,0
2021-06-28,Bapatla,5.0,31.8,24.0,79,26,43.6,11.597619047619048,1,0
2021-06-29,Bapatla,0.4,33.6,27.8,77,26,48.6,16.597619047619048,1,0
2021-06-30,Bapatla,0.1,34.1,28.3,76,26,48.8,16.797619047619044,1,0
2021-07-01,Bapatla,8.2,34.6,28.4,78,26,42.9,10.897619047619045,1,0
2021-07-02,Bapatla,1.8,34.4,26.7,71,26,50.7,18.69761904761905,1,0
2021-07-03,Bapatla,3.2,35.2,26.2,77,26,52.5,20.497619047619047,1,0
2021-07-04,Bapatla,0.0,35.1,28.2,72,26,50.900000000000006,18.897619047619052,1,0
2021-07-05,Bapatla,5.8,36.8,26.3,70,27,18.7,-21.5452380952381,0,0
2021-07-06,Bapatla,3.0,33.0,25.7,81,27,19.5,-20.7452380952381,0,0
2021-07-07,Bapatla,15.8,33.6,26.9,82,27,22.1,-18.1452380952381,0,0
2021-07-08,Bapatla,6.0,32.3,26.3,80,27,37.8,-2.4452380952381034,0,0
2021-07-09,Bapatla,19.1,33.1,26.0,81,27,35.6,-4.645238095238099,0,0
2021-07-10,Bapatla,18.6,32.5,25.2,86,27,52.900000000000006,12.654761904761905,1,0
2021-07-11,Bapatla,19.3,28.1,25.5,94,27,68.30000000000001,28.05476190476191,1,0
2021-07-12,Bapatla,18.5,28.0,24.9,94,28,87.60000000000001,34.84761904761905,1,0
2021-07-13,Bapatla,13.1,31.7,25.2,81,28,100.30000000000001,47.54761904761905,1,0
2021-07-14,Bapatla,35.2,30.0,24.8,89,28,110.4,57.647619047619045,1,0
2021-07-15,Bapatla,70.8,31.9,24.5,85,28,129.8,77.04761904761905,1,0
2021-07-16,Bapatla,6.3,31.0,25.3,83,28,194.6,141.84761904761905,1,0
2021-07-17,Bapatla,18.5,31.5,24.9,84,28,181.8,129.04761904761904,1,0
2021-07-18,Bapatla,10.4,31.0,24.9,87,28,181.70000000000002,128.94761904761907,1,0
2021-07-19,Bapatla,1.1,32.8,25.1,76,29,172.79999999999998,117.37380952380951,1,0
2021-07-20,Bapatla,0.1,32.9,26.4,68,29,155.4,99.97380952380954,1,0
2021-07-21,Bapatla,16.8,29.9,24.8,85,29,142.4,86.97380952380954,1,0
2021-07-22,Bapatla,53.7,25.9,23.8,95,29,124.0,68.57380952380953,1,0
2021-07-23,Bapatla,12.1,32.2,23.6,83,29,106.9,51.47380952380953,1,0
2021-07-24,Bapatla,0.0,33.3,25.3,72,29,112.7,57.273809523809526,1,0
2021-07-25,Bapatla,0.0,34.1,27.2,67,29,94.2,38.773809523809526,1,0
2021-07-26,Bapatla,0.0,34.0,27.6,65,30,83.8,15.502380952380946,1,0
2021-07-27,Bapatla,0.0,32.8,27.8,62,30,82.7,14.402380952380952,1,0
2021-07-28,Bapatla,0.0,34.1,27.4,60,30,82.6,14.302380952380943,1,0
2021-07-29,Bapatla,0.1,32.2,28.0,61,30,65.8,-2.497619047619054,1,0
2021-07-30,Bapatla,0.0,33.5,28.4,61,30,12.2,-56.09761904761905,0,0
2021-07-31,Bapatla,0.0,33.8,27.8,61,30,0.1,-68.19761904761906,0,1
2021-08-01,Bapatla,0.0,34.1,27.3,59,30,0.1,-68.19761904761906,0,1
2021-08-02,Bapatla,0.6,34.4,27.4,57,31,0.1,-30.064285714285717,0,1
2021-08-03,Bapatla,0.9,35.0,27.7,56,31,0.7,-29.46428571428572,0,1
2021-08-04,Bapatla,0.0,35.9,27.8,57,31,1.6,-28.564285714285717,0,0
2021-08-05,Bapatla,0.8,35.6,28.3,56,31,1.6,-28.564285714285717,0,0
2021-08-06,Bapatla,0.7,35.7,28.0,59,31,2.3,-27.864285714285717,0,0
2021-08-07,Bapatla,0.8,35.0,28.2,66,31,3.0,-27.164285714285718,0,0
2021-08-08,Bapatla,0.2,35.5,27.9,70,31,3.8,-26.364285714285717,0,0
2021-08-09,Bapatla,2.0,35.6,27.5,76,32,4.0,-23.965789473684218,0,0
2021-08-10,Bapatla,6.9,36.7,26.6,73,32,5.4,-22.56578947368422,0,0
2021-08-11,Bapatla,1.3,36.5,27.4,69,32,11.4,-16.56578947368422,0,0
2021-08-12,Bapatla,9.5,33.3,26.8,76,32,12.700000000000001,-15.265789473684217,0,0
2021-08-13,Bapatla,10.1,33.1,25.7,77,32,21.4,-6.5657894736842195,0,0
2021-08-14,Bapatla,5.5,33.4,25.1,82,32,30.8,2.8342105263157826,0,0
2021-08-15,Bapatla,6.7,34.1,24.7,78,32,35.5,7.534210526315782,0,0
2021-08-16,Bapatla,21.8,29.1,24.4,91,33,42.00000000000001,6.262857142857143,1,0
2021-08-17,Bapatla,4.3,29.7,24.3,83,33,61.8,26.062857142857133,1,0
2021-08-18,Bapatla,2.3,33.1,25.6,76,33,59.199999999999996,23.462857142857132,1,0
2021-08-19,Bapatla,0.9,33.1,25.8,70,33,60.2,24.46285714285714,1,0
2021-08-20,Bapatla,2.9,32.3,26.1,78,33,51.6,15.862857142857138,1,0
2021-08-21,Bapatla,18.9,30.4,26.2,87,33,44.4,8.662857142857135,1,0
2021-08-22,Bapatla,2.4,31.8,25.0,82,33,57.8,22.062857142857133,1,0
2021-08-23,Bapatla,0.1,31.1,26.3,81,34,53.49999999999999,18.59142857142856,1,0
2021-08-24,Bapatla,0.3,32.3,26.4,81,34,31.799999999999997,-3.1085714285714374,0,0
2021-08-25,Bapatla,6.4,34.3,25.8,80,34,27.799999999999997,-7.108571428571437,0,0
2021-08-26,Bapatla,12.1,33.6,25.2,82,34,31.9,-3.008571428571436,0,0
2021-08-27,Bapatla,15.7,31.7,25.4,88,34,43.099999999999994,8.19142857142856,1,0
2021-08-28,Bapatla,18.4,29.4,25.4,91,34,55.9,20.991428571428564,1,0
2021-08-29,Bapatla,5.8,30.1,25.0,87,34,55.4,20.491428571428564,1,0
2021-08-30,Bapatla,28.4,30.0,24.9,91,35,58.8,4.522857142857141,1,0
2021-08-31,Bapatla,0.9,30.0,24.4,82,35,87.1,32.82285714285714,1,0
2021-09-01,Bapatla,16.3,30.2,25.1,89,35,87.7,33.42285714285715,1,0
2021-09-02,Bapatla,7.3,31.0,24.7,86,35,97.6,43.32285714285714,1,0
2021-09-03,Bapatla,31.0,31.6,24.5,87,35,92.8,38.52285714285714,1,0
2021-09-04,Bapatla,12.5,32.4,24.3,87,35,108.1,53.82285714285714,1,0
2021-09-05,Bapatla,11.8,31.1,25.1,84,35,102.19999999999999,47.92285714285713,1,0
2021-09-06,Bapatla,12.0,27.6,25.0,93,36,108.19999999999999,14.8942857142857,1,0
2021-09-07,Bapatla,3.3,32.5,24.5,78,36,91.80000000000001,-1.5057142857142765,1,0
2021-09-08,Bapatla,0.4,32.5,26.9,74,36,94.2,0.894285714285715,1,0
2021-09-09,Bapatla,0.4,33.1,26.7,72,36,78.3,-15.00571428571429,1,0
2021-09-10,Bapatla,3.8,32.7,25.8,71,36,71.4,-21.905714285714282,1,0
2021-09-11,Bapatla,0.1,31.0,26.7,74,36,44.2,-49.105714285714285,1,0
2021-09-12,Bapatla,1.1,34.0,27.0,70,36,31.8,-61.50571428571429,0,0
2021-09-13,Bapatla,1.5,33.1,26.8,70,37,21.1,-20.740000000000002,0,0
2021-09-14,Bapatla,0.4,34.0,26.7,70,37,10.6,-31.240000000000002,0,0
2021-09-15,Bapatla,0.4,34.0,26.9,75,37,7.7,-34.14,0,0
2021-09-16,Bapatla,0.8,33.8,27.3,73,37,7.699999999999999,-34.14,0,0
2021-09-17,Bapatla,0.5,34.1,27.8,74,37,8.1,-33.74,0,0
2021-09-18,Bapatla,0.5,33.4,26.8,75,37,4.800000000000001,-37.040000000000006,0,0
2021-09-19,Bapatla,7.8,33.1,24.8,80,37,5.200000000000001,-36.64,0,0
2021-09-20,Bapatla,7.0,33.9,25.6,78,38,11.899999999999999,-7.331428571428578,0,0
2021-09-21,Bapatla,3.6,32.7,25.0,78,38,17.4,-1.831428571428578,0,0
2021-09-22,Bapatla,3.2,31.9,25.2,78,38,20.6,1.3685714285714248,0,0
2021-09-23,Bapatla,4.8,30.9,25.8,83,38,23.4,4.168571428571422,0,0
2021-09-24,Bapatla,16.4,31.8,25.7,86,38,27.4,8.168571428571422,0,0
2021-09-25,Bapatla,15.5,32.2,25.6,86,38,43.3,24.06857142857142,1,0
2021-09-26,Bapatla,7.9,32.1,24.9,81,38,58.3,39.06857142857142,1,0
2021-09-27,Bapatla,8.5,30.7,25.3,84,39,58.4,6.431428571428562,1,0
2021-09-28,Bapatla,0.7,32.3,26.2,74,39,59.9,7.931428571428562,1,0
2021-09-29,Bapatla,0.6,32.4,25.4,80,39,57.0,5.031428571428563,1,0
2021-09-30,Bapatla,22.1,30.8,25.3,86,39,54.4,2.4314285714285617,1,0
2021-10-01,Bapatla,0.7,31.6,25.3,85,39,71.7,19.731428571428566,1,0
2021-10-02,Bapatla,6.6,30.9,25.5,86,39,56.0,4.031428571428563,1,0
2021-10-03,Bapatla,1.7,30.8,25.8,86,39,47.1,-4.868571428571435,1,0
2021-10-04,Bapatla,5.1,32.0,24.8,87,40,40.9,1.097142857142849,1,0
2021-10-05,Bapatla,2.6,32.1,25.0,85,40,37.5,-2.3028571428571496,0,0
2021-10-06,Bapatla,18.5,29.1,25.6,90,40,39.4,-0.402857142857151,0,0
2021-10-07,Bapatla,2.9,30.4,24.7,87,40,57.3,17.497142857142848,1,0
2021-10-08,Bapatla,2.4,31.5,25.4,84,40,38.1,-1.7028571428571482,0,0
2021-10-09,Bapatla,6.3,32.8,25.8,81,40,39.8,-0.0028571428571524393,0,0
2021-10-10,Bapatla,7.2,33.4,25.8,83,40,39.5,-0.3028571428571496,0,0
2021-10-11,Bapatla,0.2,33.7,25.2,79,41,45.0,6.077142857142853,1,0
2021-10-12,Bapatla,0.1,34.0,25.5,78,41,40.1,1.1771428571428544,1,0
2021-10-13,Bapatla,0.0,33.2,24.9,81,41,37.6,-1.3228571428571456,0,0
2021-10-14,Bapatla,0.3,34.3,26.2,79,41,19.1,-19.822857142857146,0,0
2021-10-15,Bapatla,0.0,33.0,25.9,74,41,16.5,-22.422857142857147,0,0
2021-10-16,Bapatla,15.1,30.2,24.7,88,41,14.1,-24.822857142857146,0,0
2021-10-17,Bapatla,1.8,30.2,24.7,87,41,22.9,-16.02285714285715,0,0
2021-10-18,Bapatla,0.4,32.7,26.3,84,42,17.5,-36.074285714285715,0,0
2021-10-19,Bapatla,0.1,33.2,26.2,77,42,17.700000000000003,-35.87428571428571,0,0
2021-10-20,Bapatla,0.1,33.0,25.6,75,42,17.7,-35.87428571428572,0,0
2021-10-21,Bapatla,1.6,32.9,25.8,80,42,17.8,-35.77428571428571,0,0
2021-10-22,Bapatla,24.0,33.2,24.0,74,42,19.1,-34.47428571428571,0,0
2021-10-23,Bapatla,18.6,31.6,23.9,85,42,43.1,-10.474285714285713,1,0
2021-10-24,Bapatla,10.6,30.1,23.7,86,42,46.6,-6.974285714285713,1,0
2021-10-25,Bapatla,0.0,31.8,23.7,77,43,55.400000000000006,0.5171428571428507,1,0
2021-10-26,Bapatla,0.5,30.7,22.7,80,43,55.00000000000001,0.11714285714285211,1,0
2021-10-27,Bapatla,0.0,32.1,22.5,75,43,55.400000000000006,0.5171428571428507,1,0
2021-10-28,Bapatla,1.3,31.9,22.2,72,43,55.300000000000004,0.41714285714284927,1,0
2021-10-29,Bapatla,27.6,29.1,23.9,89,43,55.0,0.117142857142845,1,0
2021-10-30,Bapatla,17.9,29.7,23.3,91,43,58.6,3.7171428571428464,1,0
2021-10-31,Bapatla,2.8,31.0,23.5,88,43,57.9,3.0171428571428436,1,0
2021-11-01,Bapatla,2.9,29.0,23.8,91,44,50.099999999999994,-16.637142857142862,1,0
2021-11-02,Bapatla,16.0,26.8,23.0,95,44,53.0,-13.737142857142857,1,0
2021-11-03,Bapatla,22.5,28.3,23.2,94,44,68.5,1.7628571428571433,1,0
2021-11-04,Bapatla,22.2,27.5,23.0,93,44,91.0,24.262857142857143,1,0
2021-11-05,Bapatla,6.4,28.3,23.0,89,44,111.9,45.16285714285715,1,0
2021-11-06,Bapatla,5.2,28.1,23.1,89,44,90.7,23.962857142857146,1,0
2021-11-07,Bapatla,0.2,29.5,23.0,83,44,78.0,11.262857142857143,1,0
2021-11-08,Bapatla,0.0,29.4,21.9,77,45,75.4,21.00285714285714,1,0
2021-11-09,Bapatla,0.0,28.4,21.2,76,45,72.5,18.102857142857133,1,0
2021-11-10,Bapatla,9.6,29.5,21.9,77,45,56.49999999999999,2.1028571428571254,1,0
2021-11-11,Bapatla,61.4,24.5,21.1,96,45,43.6,-10.797142857142866,1,0
2021-11-12,Bapatla,18.2,28.2,23.2,93,45,82.8,28.40285714285713,1,0
2021-11-13,Bapatla,10.1,29.5,23.4,91,45,94.6,40.20285714285713,1,0
2021-11-14,Bapatla,18.8,28.9,23.5,91,45,99.5,45.10285714285713,1,0
2021-11-15,Bapatla,16.9,27.8,23.6,92,46,118.1,80.41142857142856,1,0
2021-11-16,Bapatla,10.6,28.4,23.8,90,46,135.0,97.31142857142856,1,0
2021-11-17,Bapatla,6.5,30.0,23.5,86,46,145.6,107.91142857142856,1,0
2021-11-18,Bapatla,15.3,27.2,23.2,89,46,142.5,104.81142857142856,1,0
2021-11-19,Bapatla,33.2,26.3,23.4,96,46,96.4,58.71142857142857,1,0
2021-11-20,Bapatla,11.4,27.7,23.7,91,46,111.4,73.71142857142857,1,0
2021-11-21,Bapatla,16.9,28.1,23.3,92,46,112.7,75.01142857142857,1,0
2021-11-22,Bapatla,5.5,29.6,23.5,92,47,110.80000000000001,76.56857142857143,1,0
2021-11-23,Bapatla,6.9,30.4,23.3,90,47,99.4,65.16857142857143,1,0
2021-11-24,Bapatla,2.7,30.0,22.8,91,47,95.7,61.46857142857142,1,0
2021-11-25,Bapatla,1.2,29.7,23.1,86,47,91.9,57.668571428571425,1,0
2021-11-26,Bapatla,0.0,29.8,22.3,84,47,77.8,43.56857142857142,1,0
2021-11-27,Bapatla,0.0,28.7,21.8,84,47,44.599999999999994,10.368571428571414,1,0
2021-11-28,Bapatla,21.5,26.2,23.2,90,47,33.199999999999996,-1.0314285714285845,0,0
2021-11-29,Bapatla,8.1,27.3,22.4,92,48,37.8,22.645714285714277,0,0
2021-11-30,Bapatla,1.1,28.8,21.8,83,48,40.4,25.24571428571428,1,0
2021-12-01,Bapatla,0.0,28.3,21.7,80,48,34.6,19.44571428571428,0,0
2021-12-02,Bapatla,0.0,28.5,20.6,79,48,31.9,16.74571428571428,0,0
2021-12-03,Bapatla,0.0,28.2,20.2,82,48,30.7,15.54571428571428,0,0
2021-12-04,Bapatla,0.0,29.5,19.5,77,48,30.7,15.54571428571428,0,0
2021-12-05,Bapatla,0.0,30.1,21.1,76,48,30.7,15.54571428571428,0,0
2021-12-06,Bapatla,0.0,30.5,20.8,81,49,9.2,-50.93714285714286,0,0
2021-12-07,Bapatla,1.2,29.2,23.1,89,49,1.1,-59.03714285714286,0,0
2021-12-08,Bapatla,0.7,29.3,23.1,84,49,1.2,-58.93714285714286,0,0
2021-12-09,Bapatla,10.6,25.8,23.3,92,49,1.9,-58.237142857142864,0,0
2021-12-10,Bapatla,0.1,28.9,22.0,86,49,12.5,-47.63714285714286,0,0
2021-12-11,Bapatla,0.5,29.3,21.9,84,49,12.6,-47.53714285714286,0,0
2021-12-12,Bapatla,0.2,29.0,22.2,84,49,13.1,-47.03714285714286,0,0
2021-12-13,Bapatla,0.7,28.3,22.1,83,50,13.3,-21.462857142857143,0,0
2021-12-14,Bapatla,0.0,28.4,21.5,82,50,14.0,-20.762857142857143,0,0
2021-12-15,Bapatla,0.0,28.2,20.7,77,50,12.8,-21.962857142857143,0,0
2021-12-16,Bapatla,0.0,28.1,19.6,77,50,12.1,-22.662857142857142,0,0
2021-12-17,Bapatla,0.0,27.8,18.4,76,50,1.5,-33.26285714285714,0,0
2021-12-18,Bapatla,0.0,27.7,17.9,73,50,1.4,-33.362857142857145,0,0
2021-12-19,Bapatla,0.0,27.9,16.7,74,50,0.9,-33.862857142857145,0,0
2021-12-20,Bapatla,0.0,27.8,17.6,75,51,0.7,-1.8485714285714356,0,0
2021-12-21,Bapatla,0.0,27.1,16.7,71,51,0.0,-2.5485714285714356,0,0
2021-12-22,Bapatla,0.0,27.3,14.4,70,51,0.0,-2.5485714285714356,0,0
