date,state,District,Market,commodity,variety,grade,min_price,max_price,modal_price
2026-08-04,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-08-04,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-08-05,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-08-05,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2026-08-06,Andhra Pradesh,Eluru,Polavaram,Paddy(Common),1001,Local,2445.0,2445.0,2445.0
2025-11-12,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2360.0,2360.0,2360.0
2025-11-13,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-14,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-14,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-17,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-17,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-18,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-18,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-19,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-19,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-22,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-24,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-24,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-27,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-28,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-29,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-11-29,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-01,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-02,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-02,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-04,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-05,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-06,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-06,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-10,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-10,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-11,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-11,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-16,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-16,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-17,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-17,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-18,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-19,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-20,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-22,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-23,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-23,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-24,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-26,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-29,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-31,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2025-12-31,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-02,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-03,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-05,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-06,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-07,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-07,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-08,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-12,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-12,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-19,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-24,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-24,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-27,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-01-29,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-02-04,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-02-07,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-02-09,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-02-09,Andhra Pradesh,Alluri Sitharama Raju,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2370.0,2370.0,2370.0
2026-07-27,Andhra Pradesh,Polavaram,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2369.0,2389.0,2379.0
2026-07-29,Andhra Pradesh,Polavaram,Rampachodvaram,Paddy(Common),1001,FAQ,2369.0,2389.0,2379.0
2026-07-29,Andhra Pradesh,Polavaram,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2369.0,2389.0,2379.0
2026-07-29,Andhra Pradesh,Polavaram,Rampachodvaram,Paddy(Common),1001,FAQ,2369.0,2389.0,2379.0
2026-07-29,Andhra Pradesh,Polavaram,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2369.0,2389.0,2379.0
2026-07-30,Andhra Pradesh,Polavaram,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2369.0,2389.0,2379.0
2026-07-31,Andhra Pradesh,Polavaram,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2369.0,2389.0,2379.0
2026-08-03,Andhra Pradesh,Polavaram,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2369.0,2389.0,2379.0
2026-08-04,Andhra Pradesh,Polavaram,Rampachodvaram,Paddy(Common),1001,FAQ,2369.0,2489.0,2479.0
2026-08-04,Andhra Pradesh,Polavaram,Rampachodvaram,Paddy(Common),1001,FAQ,2369.0,2489.0,2479.0
2026-08-05,Andhra Pradesh,Polavaram,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2369.0,2389.0,2379.0
2026-08-05,Andhra Pradesh,Polavaram,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2369.0,2389.0,2379.0
2026-08-06,Andhra Pradesh,Polavaram,Rampachodvaram,Paddy(Common),1001,Grade Range-2,2369.0,2489.0,2379.0
2025-11-10,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2500.0,2460.0
2025-12-15,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Non-FAQ,2370.0,2480.0,2440.0
2026-02-09,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2470.0,2440.0
2026-02-10,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2460.0,2430.0
2026-02-16,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2440.0,2420.0
2026-02-20,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2375.0,2430.0,2420.0
2026-02-23,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2375.0,2420.0,2390.0
2026-02-24,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2410.0,2390.0
2026-02-27,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2375.0,2415.0,2395.0
2026-02-28,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2410.0,2390.0
2026-03-02,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2375.0,2410.0,2390.0
2026-03-12,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2430.0,2400.0
2026-03-13,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2385.0,2430.0,2400.0
2026-03-16,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2450.0,2430.0
2026-03-17,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2460.0,2430.0
2026-03-17,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2460.0,2430.0
2026-03-18,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2460.0,2440.0
2026-03-20,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2480.0,2450.0
2026-03-23,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2480.0,2460.0
2026-03-24,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2470.0,2450.0
2026-03-26,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2480.0,2460.0
2026-03-28,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2490.0,2460.0
2026-03-30,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2470.0,2450.0
2026-03-31,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2480.0,2460.0
2026-03-31,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2480.0,2460.0
2026-04-01,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2490.0,2450.0
2026-04-01,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2490.0,2450.0
2026-04-02,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2490.0,2460.0
2026-04-02,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2490.0,2460.0
2026-04-04,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2490.0,2460.0
2026-04-04,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2490.0,2460.0
2026-04-06,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2460.0,2430.0
2026-04-06,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2460.0,2430.0
2026-04-07,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2460.0,2430.0
2026-04-07,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2460.0,2430.0
2026-04-08,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2480.0,2440.0
2026-04-09,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2490.0,2460.0
2026-04-09,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2490.0,2460.0
2026-04-10,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2480.0,2440.0
2026-04-10,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2480.0,2440.0
2026-04-10,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2480.0,2440.0
2026-04-13,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2480.0,2430.0
2026-04-15,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2470.0,2430.0
2026-04-15,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2470.0,2430.0
2026-04-17,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2460.0,2420.0
2026-04-17,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2460.0,2420.0
2026-04-17,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2460.0,2420.0
2026-04-18,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2460.0,2420.0
2026-04-20,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2480.0,2410.0
2026-04-20,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2480.0,2410.0
2026-04-21,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2440.0,2410.0
2026-04-21,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2440.0,2410.0
2026-04-22,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2420.0,2410.0
2026-04-23,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2430.0,2410.0
2026-04-23,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2430.0,2410.0
2026-04-23,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2430.0,2410.0
2026-04-23,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2430.0,2410.0
2026-04-24,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2430.0,2400.0
2026-04-24,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2430.0,2400.0
2026-04-25,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2430.0,2410.0
2026-04-25,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2430.0,2410.0
2026-04-25,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2430.0,2410.0
2026-04-27,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Paddy,Local,2370.0,2420.0,2410.0
2026-04-27,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Paddy,Local,2370.0,2420.0,2410.0
2026-04-29,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2440.0,2420.0
2026-04-29,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2440.0,2420.0
2026-04-29,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2440.0,2420.0
2026-04-30,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2430.0,2420.0
2026-04-30,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2430.0,2420.0
2026-04-30,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2430.0,2420.0
2026-05-11,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2420.0,2390.0
2026-05-11,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2420.0,2390.0
2026-05-14,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2420.0,2390.0
2026-05-14,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2420.0,2390.0
2026-05-15,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2420.0,2390.0
2026-05-15,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2420.0,2390.0
2026-05-15,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2420.0,2390.0
2026-05-20,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2400.0,2390.0
2026-05-20,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2400.0,2390.0
2026-05-20,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2400.0,2390.0
2026-05-21,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2410.0,2390.0
2026-05-21,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2410.0,2390.0
2026-05-22,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2410.0,2390.0
2026-05-25,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2400.0,2380.0
2026-05-26,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2410.0,2380.0
2026-05-26,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2410.0,2380.0
2026-05-27,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2400.0,2385.0
2026-05-27,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2400.0,2385.0
2026-06-25,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2350.0,2390.0,2370.0
2026-07-01,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2330.0,2390.0,2375.0
2026-07-01,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2330.0,2390.0,2375.0
2026-07-09,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2320.0,2420.0,2380.0
2026-07-09,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2320.0,2420.0,2380.0
2025-11-01,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,FAQ,2400.0,2700.0,2600.0
2025-11-01,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Non-FAQ,2300.0,2500.0,2400.0
2025-11-01,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,FAQ,2400.0,2700.0,2600.0
2025-11-03,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,FAQ,2500.0,2850.0,2700.0
2025-11-03,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Non-FAQ,2300.0,2500.0,2400.0
2025-11-04,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,FAQ,2400.0,2700.0,2550.0
2025-11-05,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,FAQ,2400.0,2800.0,2600.0
2025-11-05,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Non-FAQ,2200.0,2400.0,2300.0
2025-11-05,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Non-FAQ,2200.0,2400.0,2300.0
2025-11-06,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,FAQ,2400.0,2800.0,2600.0
2025-11-07,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Grade Range-1,2400.0,2400.0,2400.0
2025-11-10,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Local,2400.0,2400.0,2400.0
2025-11-11,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Local,2400.0,2400.0,2400.0
2025-11-12,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Local,2350.0,2350.0,2350.0
2025-11-14,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2025-11-14,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2025-11-21,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2025-11-22,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2025-11-26,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2025-11-27,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2025-11-29,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2025-11-29,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2025-12-02,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2025-12-08,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2025-12-09,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2025-12-09,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2025-12-10,Andhra Pradesh,Krishna,Tiruvuru,Paddy(Common),Sona,Local,2500.0,2500.0,2500.0
2026-05-29,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2250.0,2250.0,2250.0
2026-05-29,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2250.0,2250.0,2250.0
2026-06-01,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-01,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-02,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,FAQ,2400.0,2400.0,2400.0
2026-06-03,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2400.0,2400.0,2400.0
2026-06-04,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2400.0,2400.0,2400.0
2026-06-06,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2400.0,2400.0,2400.0
2026-06-06,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2400.0,2400.0,2400.0
2026-06-08,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-09,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2400.0,2400.0,2400.0
2026-06-10,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2400.0,2400.0,2400.0
2026-06-11,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-12,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-15,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-16,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-17,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-17,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-19,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-19,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-22,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
2026-06-23,Andhra Pradesh,NTR,Tiruvuru,Paddy(Common),Sona,Local,2450.0,2450.0,2450.0
