date,state,District,Market,commodity,variety,grade,min_price,max_price,modal_price,weighted_avg_modal_price,day_of_week,month,week_of_year,arrival_qty_mt,arrival_lag_1,arrival_3d_mean,arrival_7d_mean,arrival_30d_mean,arrival_change_pct,is_likely_non_trading_day,rainfall,temp_max,temp_min,humidity,temp_avg,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,heavy_rain_days_7d,very_heavy_rain_days_7d,heavy_rain_flag,consecutive_dry_days,dry_spell_5d,dry_spell_flag,heat_stress_days_7d,cold_stress_days_7d,temp_diurnal,temp_diurnal_7d_mean,high_humidity_days_7d,rainfall_anomaly_7d,rainfall_zscore_7d,temp_max_zscore_7d,season_year,season_rainfall_cum,is_procurement_active,msp_value,msp_announced,msp_changed,procurement_started,procurement_ended,spread,log_spread,target_modal_price,target_min_price,target_max_price,target_spread,target_log_spread,target_return,target_min_return,target_max_return,lag_1,lag_3,lag_7,lag_14,min_price_lag_1,min_price_rolling_mean_7,max_price_lag_1,max_price_rolling_mean_7,spread_lag_1,spread_rolling_mean_7,spread_rolling_std_7,log_spread_lag_1,ret_1,ret_3,ret_7,ret_14,rolling_mean_3,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_3,rolling_std_7,rolling_std_14,rolling_std_30,ratio_ma7,ratio_ma14,ratio_ma30,seasonal_ma_7,seasonal_ma_30,seasonal_trend,is_harvest_season,is_monsoon_season,non_trading_lag1_interaction,rain_arrival_interaction,rain_harvest_interaction,heat_monsoon_interaction
2026-05-18,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),,,2370.0,2420.0,2390.0,2392.0,0,5,21,0.0,0.0,8.333333333333334,28.62857142857143,175.31466666666665,0.0,1,0.1,37.0,29.0,67.0,33.0,0.6,1.8000000000000034,5.5,11.4,46.4,0.0,0.0,0,1,0,0,7.0,0.0,8.0,9.757142857142858,0.0,1.2714285714285714,0.6768008501195797,-1.659512931634461,2025,57.5,1,2320.0,0,0,0,0,50.0,3.9318256327243257,2392.0,2370.0,2420.0,50.0,3.9318256327243257,0.0,0.0,0.0,2392.0,2392.0,2392.0,2412.0,2370.0,2370.0,2420.0,2420.0,50.0,50.0,0.0,3.9318256327243257,0.0,0.0,0.0,-0.008291873929138167,2392.0,2392.0,2402.0,2407.0,0.0,0.0,10.377490433250758,9.153857298878117,0.9999999958193979,0.9958367985185811,0.9937681720242285,2392.0,2407.0,-5.0,1,0,2392.0,0.0,5.5,0.0
2026-05-19,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,1,5,21,49.0,0.0,0.0,21.342857142857145,152.75466666666668,0.0,0,0.0,39.4,29.2,65.0,34.3,0.1,1.9000000000000035,5.6,9.1,46.5,0.0,0.0,0,2,0,0,7.0,0.0,10.2,9.385714285714286,0.0,1.371428571428571,0.7300323776570745,-1.8029276294300336,2025,57.6,1,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,1,0,0.0,0.0,5.6,0.0
2026-05-19,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2370.0,2420.0,2390.0,2392.0,1,5,21,49.0,0.0,0.0,21.342857142857014,152.75466666666668,0.0,0,0.0,39.4,29.2,65.0,34.3,0.1,1.9000000000000035,5.6,9.1,46.5,0.0,0.0,0,2,0,0,7.0,0.0,10.2,9.385714285714286,0.0,1.371428571428571,0.7300323776570745,-1.8029276294300336,2025,125.89999999999999,1,2320.0,0,0,0,0,50.0,3.9318256327243257,2388.0,2370.0,2400.0,30.0,3.4339872044851463,-0.001672240795684612,0.0,-0.008264462775766682,2392.0,2392.0,2392.0,2412.0,2370.0,2370.0,2420.0,2420.0,50.0,50.0,0.0,3.9318256327243257,0.0,0.0,0.0,-0.008291873929138167,2392.0,2392.0,2400.5714285714284,2405.9333333333334,0.0,0.0,10.271051820250552,9.239843756445058,0.9999999958193979,0.9964294174154927,0.9942087575402112,2392.0,2405.9333333333334,-5.3619047619049525,1,0,0.0,0.0,5.6,0.0
2026-05-19,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),,,2370.0,2420.0,2390.0,2392.0,1,5,21,49.0,0.0,0.0,21.342857142857145,152.75466666666668,0.0,0,0.0,39.4,29.2,65.0,34.3,0.1,1.9000000000000035,5.6,9.1,46.5,0.0,0.0,0,2,0,0,7.0,0.0,10.2,9.385714285714286,0.0,1.371428571428571,0.7300323776570745,-1.8029276294300336,2025,57.6,1,2320.0,0,0,0,0,50.0,3.9318256327243257,2388.0,2370.0,2400.0,30.0,3.4339872044851463,-0.001672240795684612,0.0,-0.008264462775766682,2392.0,2392.0,2392.0,2412.0,2370.0,2370.0,2420.0,2420.0,50.0,50.0,0.0,3.9318256327243257,0.0,0.0,0.0,-0.008291873929138167,2392.0,2392.0,2400.5714285714284,2406.0666666666666,0.0,0.0,10.271051820256925,9.209939658091859,0.9999999958193979,0.9964294174154927,0.9941536629873639,2392.0,2406.0666666666666,-5.4952380952381645,1,0,0.0,0.0,5.6,0.0
2026-05-20,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,2,5,21,82.0,49.0,16.333333333333332,28.342857142857145,142.07133333333334,0.0,0,0.5,40.8,29.8,59.0,35.3,0.0,0.7000000000000035,5.6,9.0,46.5,0.0,0.0,0,3,0,0,7.0,0.0,10.999999999999996,9.485714285714286,0.0,1.371428571428571,0.7300323776570745,-0.08195125588318798,2025,57.6,1,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,1,0,0.0,0.0,5.6,0.0
2026-05-20,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2400.0,2390.0,2388.0,2,5,21,82.0,49.0,16.333333333333332,28.342857142857014,142.07133333333334,0.0,0,0.5,40.8,29.8,59.0,35.3,0.0,0.7000000000000035,5.6,9.0,46.5,0.0,0.0,0,3,0,0,7.0,0.0,10.999999999999996,9.485714285714286,0.0,1.371428571428571,0.7300323776570745,-0.08195125588318798,2025,125.89999999999999,1,2320.0,0,0,0,0,30.0,3.4339872044851463,2390.0,2370.0,2410.0,40.0,3.713572066704308,0.0008375209345162439,0.0,0.004166666649305555,2392.0,2392.0,2392.0,2412.0,2370.0,2370.0,2420.0,2420.0,50.0,50.0,0.0,3.9318256327243257,-0.001672240795684612,-0.001672240795684612,-0.001672240795684612,-0.0099502487149658,2392.0,2392.0,2399.1428571428573,2405.0,0.0,0.0,9.944903161964614,9.183944010393459,0.9983277550237133,0.9953554799526684,0.99293138880278,2392.0,2405.0,-5.857142857142662,1,0,0.0,0.0,5.6,0.0
2026-05-20,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2400.0,2390.0,2388.0,2,5,21,82.0,49.0,16.333333333333332,28.342857142857145,142.07133333333334,0.0,0,0.5,40.8,29.8,59.0,35.3,0.0,0.7000000000000035,5.6,9.0,46.5,0.0,0.0,0,3,0,0,7.0,0.0,10.999999999999996,9.485714285714286,0.0,1.371428571428571,0.7300323776570745,-0.08195125588318798,2025,57.6,1,2320.0,0,0,0,0,30.0,3.4339872044851463,2390.0,2370.0,2410.0,40.0,3.713572066704308,0.0008375209345162439,0.0,0.004166666649305555,2392.0,2392.0,2392.0,2412.0,2370.0,2370.0,2420.0,2420.0,50.0,50.0,0.0,3.9318256327243257,-0.001672240795684612,-0.001672240795684612,-0.001672240795684612,-0.0099502487149658,2392.0,2392.0,2399.1428571428573,2405.133333333333,0.0,0.0,9.944903161971512,9.16791005151053,0.9983277550237133,0.9953554799526684,0.99287634368347,2392.0,2405.133333333333,-5.990476190475874,1,0,0.0,0.0,5.6,0.0
2026-05-21,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,3,5,21,288.0,82.0,43.666666666666664,40.05714285714286,122.048,0.6734693877551021,0,0.0,40.8,31.0,57.0,35.9,0.5,0.6000000000000035,6.1,9.0,46.9,0.0,0.0,0,4,0,0,7.0,0.0,9.799999999999997,9.7,0.0,1.871428571428571,0.9961900153445498,0.9219516286858048,2025,58.1,1,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,1,0,0.0,0.0,6.1,0.0
2026-05-21,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2410.0,2390.0,2390.0,3,5,21,288.0,82.0,43.666666666666664,40.05714285714272,122.048,0.6734693877551021,0,0.0,40.8,31.0,57.0,35.9,0.5,0.6000000000000035,6.1,9.0,46.9,0.0,0.0,0,4,0,0,7.0,0.0,9.799999999999997,9.700000000000001,0.0,1.871428571428571,0.9961900153445498,0.9219516286858048,2025,126.39999999999999,1,2320.0,0,0,0,0,40.0,3.713572066704308,2390.0,2370.0,2410.0,40.0,3.713572066704308,0.0,0.0,0.0,2388.0,2392.0,2392.0,2412.0,2370.0,2370.0,2400.0,2417.1428571428573,30.0,47.142857142857146,7.559289460184529,3.4339872044851463,0.0008375209345162439,-0.000836120397842306,-0.000836120397842306,-0.009121061322051984,2390.6666666666665,2391.4285714285716,2397.4285714285716,2404.0,2.309401076759619,1.511857892061646,9.621404708833802,9.351378286750055,0.9994026242557834,0.9969014378630019,0.9941763685766373,2391.4285714285716,2404.0,-6.5714285714284415,1,0,0.0,0.0,6.1,0.0
2026-05-21,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2410.0,2390.0,2390.0,3,5,21,288.0,82.0,43.666666666666664,40.05714285714286,122.048,0.6734693877551021,0,0.0,40.8,31.0,57.0,35.9,0.5,0.6000000000000035,6.1,9.0,46.9,0.0,0.0,0,4,0,0,7.0,0.0,9.799999999999997,9.7,0.0,1.871428571428571,0.9961900153445498,0.9219516286858048,2025,58.1,1,2320.0,0,0,0,0,40.0,3.713572066704308,2390.0,2370.0,2410.0,40.0,3.713572066704308,0.0,0.0,0.0,2388.0,2392.0,2392.0,2412.0,2370.0,2370.0,2400.0,2417.1428571428573,30.0,47.142857142857146,7.559289460184494,3.4339872044851463,0.0008375209345162439,-0.000836120397842306,-0.000836120397842306,-0.009121061322051984,2390.6666666666665,2391.4285714285716,2397.4285714285716,2404.133333333333,2.309401076757404,1.5118578920780925,9.621404708841352,9.350394914516345,0.9994026242557834,0.9969014378630019,0.994121231514664,2391.4285714285716,2404.133333333333,-6.704761904761654,1,0,0.0,0.0,6.1,0.0
2026-05-22,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,4,5,21,42.0,288.0,139.66666666666666,63.42857142857143,121.26466666666667,2.5121951219512195,0,0.4,39.4,31.5,56.0,35.45,0.0,0.5000000000000036,2.4,8.5,46.5,0.0,0.0,0,5,1,0,7.0,0.0,7.899999999999999,9.64285714285714,0.0,-1.8285714285714287,-0.9733765035427665,0.9219516286858048,2025,58.1,1,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,1,0,0.0,0.0,2.4,0.0
2026-05-22,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2370.0,2410.0,2390.0,2390.0,4,5,21,42.0,288.0,139.66666666666666,63.428571428571296,121.26466666666667,2.5121951219512195,0,0.4,39.4,31.5,56.0,35.45,0.0,0.5000000000000036,2.4,8.5,46.5,0.0,0.0,0,5,1,0,7.0,0.0,7.899999999999999,9.642857142857142,0.0,-1.8285714285714287,-0.9733765035427665,0.9219516286858048,2025,126.39999999999999,1,2320.0,0,0,0,0,40.0,3.713572066704308,2390.0,2370.0,2410.0,40.0,3.713572066704308,0.0,0.0,0.0,2390.0,2392.0,2392.0,2412.0,2370.0,2370.0,2410.0,2415.714285714286,40.0,45.714285714285715,7.867957924694424,3.713572066704308,0.0,-0.000836120397842306,-0.000836120397842306,-0.009121061322051984,2390.0,2391.1428571428573,2395.8571428571427,2403.3333333333335,2.0000000000012506,1.573591584962685,8.821801166649735,9.617990805062448,0.999522041464539,0.9975552996345555,0.9944521456541519,2391.1428571428573,2403.3333333333335,-7.476190476190823,1,0,0.0,0.0,2.4,0.0
2026-05-22,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2410.0,2390.0,2390.0,4,5,21,42.0,288.0,139.66666666666666,63.42857142857143,121.26466666666667,2.5121951219512195,0,0.4,39.4,31.5,56.0,35.45,0.0,0.5000000000000036,2.4,8.5,46.5,0.0,0.0,0,5,1,0,7.0,0.0,7.899999999999999,9.64285714285714,0.0,-1.8285714285714287,-0.9733765035427665,0.9219516286858048,2025,58.1,1,2320.0,0,0,0,0,40.0,3.713572066704308,2390.0,2370.0,2410.0,40.0,3.713572066704308,0.0,0.0,0.0,2390.0,2392.0,2392.0,2412.0,2370.0,2370.0,2410.0,2415.714285714286,40.0,45.714285714285715,7.867957924694383,3.713572066704308,0.0,-0.000836120397842306,-0.000836120397842306,-0.009121061322051984,2390.0,2391.1428571428573,2395.8571428571427,2403.4666666666667,1.9999999999986926,1.5735915849788855,8.821801166658442,9.626591523886152,0.999522041464539,0.9975552996345555,0.9943969779995687,2391.1428571428573,2403.4666666666667,-7.609523809524035,1,0,0.0,0.0,2.4,0.0
2026-05-23,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,5,5,21,0.0,42.0,137.33333333333334,65.85714285714286,107.06466666666667,-0.8541666666666666,1,0.0,38.6,30.9,55.0,34.75,0.4,0.9000000000000036,2.8,8.1,46.9,0.0,0.0,0,6,1,0,7.0,0.0,7.700000000000003,9.314285714285713,0.0,-1.4285714285714288,-0.7604503933927863,-0.08195125588318798,2025,58.5,1,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,1,0,2377.0,0.0,2.8,0.0
2026-05-23,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2370.0,2410.0,2390.0,2390.0,5,5,21,0.0,42.0,137.33333333333334,65.85714285714273,107.06466666666667,-0.8541666666666666,1,0.0,38.6,30.9,55.0,34.75,0.4,0.9000000000000036,2.8,8.1,46.9,0.0,0.0,0,6,1,0,7.0,0.0,7.700000000000003,9.314285714285713,0.0,-1.4285714285714288,-0.7604503933927863,-0.08195125588318798,2025,126.8,1,2320.0,0,0,0,0,40.0,3.713572066704308,2390.0,2370.0,2410.0,40.0,3.713572066704308,0.0,0.0,0.0,2390.0,2388.0,2392.0,2412.0,2370.0,2370.0,2410.0,2414.285714285714,40.0,44.285714285714285,7.86795792469443,3.713572066704308,0.0,0.0008375209345162439,-0.000836120397842306,-0.009121061322051984,2389.3333333333335,2390.8571428571427,2394.285714285714,2402.8,1.1547005383813846,1.573591584962685,7.599884325300906,9.90437033455258,0.9996414872146926,0.9982100196972135,0.994672877498448,2390.8571428571427,2402.8,-8.514285714285961,1,0,2390.0,0.0,2.8,0.0
2026-05-23,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),,,2370.0,2410.0,2390.0,2390.0,5,5,21,0.0,42.0,137.33333333333334,65.85714285714286,107.06466666666667,-0.8541666666666666,1,0.0,38.6,30.9,55.0,34.75,0.4,0.9000000000000036,2.8,8.1,46.9,0.0,0.0,0,6,1,0,7.0,0.0,7.700000000000003,9.314285714285713,0.0,-1.4285714285714288,-0.7604503933927863,-0.08195125588318798,2025,58.5,1,2320.0,0,0,0,0,40.0,3.713572066704308,2390.0,2370.0,2410.0,40.0,3.713572066704308,0.0,0.0,0.0,2390.0,2388.0,2392.0,2412.0,2370.0,2370.0,2410.0,2414.285714285714,40.0,44.285714285714285,7.867957924694383,3.713572066704308,0.0,0.0008375209345162439,-0.000836120397842306,-0.009121061322051984,2389.3333333333335,2390.8571428571427,2394.285714285714,2402.8,1.1547005383769542,1.5735915849793087,7.5998843253116,9.848507676202269,0.9996414872146926,0.9982100196972135,0.994672877498448,2390.8571428571427,2402.8,-8.514285714285961,1,0,2390.0,0.0,2.8,0.0
2026-05-24,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,6,5,21,0.0,0.0,110.0,65.85714285714286,95.67466666666665,-1.0,1,0.0,40.6,30.1,57.0,35.35,0.0,0.4000000000000036,1.6,6.9,46.9,0.0,0.0,0,7,1,0,7.0,0.0,10.5,9.114285714285714,0.0,-2.6285714285714286,-1.3992287238427266,-0.6556100470654681,2025,58.5,1,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,1,0,2377.0,0.0,1.6,0.0
2026-05-24,Andhra Pradesh,Nellore,Rapur,Paddy(Common),,,2370.0,2410.0,2390.0,2390.0,6,5,21,0.0,0.0,110.0,65.85714285714273,95.67466666666665,-1.0,1,0.0,40.6,30.1,57.0,35.35,0.0,0.4000000000000036,1.6,6.9,46.9,0.0,0.0,0,7,1,0,7.0,0.0,10.5,9.114285714285714,0.0,-2.6285714285714286,-1.3992287238427266,-0.6556100470654681,2025,126.8,1,2320.0,0,0,0,0,40.0,3.713572066704308,2382.0,2370.0,2400.0,30.0,3.4339872044851463,-0.003347280320722676,0.0,-0.0041493775761436615,2390.0,2390.0,2392.0,2412.0,2370.0,2370.0,2410.0,2412.8571428571427,40.0,42.857142857142854,7.559289460184549,3.713572066704308,0.0,0.0,-0.000836120397842306,-0.009121061322051984,2390.0,2390.5714285714284,2392.714285714286,2402.2,0.0,1.511857892061646,5.689782629707851,10.121332882094636,0.9997609615164773,0.9988655997420387,0.9949213179796798,2390.5714285714284,2402.2,-9.485714285714039,1,0,2390.0,0.0,1.6,0.0
2026-05-24,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),,,2370.0,2410.0,2390.0,2390.0,6,5,21,0.0,0.0,110.0,65.85714285714286,95.67466666666665,-1.0,1,0.0,40.6,30.1,57.0,35.35,0.0,0.4000000000000036,1.6,6.9,46.9,0.0,0.0,0,7,1,0,7.0,0.0,10.5,9.114285714285714,0.0,-2.6285714285714286,-1.3992287238427266,-0.6556100470654681,2025,58.5,1,2320.0,0,0,0,0,40.0,3.713572066704308,2390.0,2370.0,2410.0,40.0,3.713572066704308,0.0,0.0,0.0,2390.0,2390.0,2392.0,2412.0,2370.0,2370.0,2410.0,2412.8571428571427,40.0,42.857142857142854,7.559289460184494,3.713572066704308,0.0,0.0,-0.000836120397842306,-0.009121061322051984,2390.0,2390.5714285714284,2392.714285714286,2402.2,0.0,1.511857892079457,5.689782629722919,10.06667427874869,0.9997609615164773,0.9988655997420387,0.9949213179796798,2390.5714285714284,2402.2,-9.485714285714039,1,0,2390.0,0.0,1.6,0.0
2026-05-25,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,0,5,22,571.4,0.0,14.0,65.85714285714286,87.62133333333333,0.0,0,0.0,39.8,28.5,64.0,34.15,0.0,0.4000000000000036,0.9999999999999999,6.5,46.6,0.0,0.0,0,8,1,0,7.0,0.0,11.299999999999997,9.299999999999999,0.0,-3.0857142857142863,-1.0228206535693594,1.7648730557301622,2025,58.5,1,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,1,0,0.0,0.0,0.9999999999999999,0.0
2026-05-25,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2400.0,2380.0,2382.0,0,5,22,571.4,0.0,14.0,65.85714285714273,87.62133333333333,0.0,0,0.0,39.8,28.5,64.0,34.15,0.0,0.4000000000000036,0.9999999999999999,6.5,46.6,0.0,0.0,0,8,1,0,7.0,0.0,11.299999999999997,9.299999999999999,0.0,0.04999999999999993,0.7070067953266835,12.01911552055432,2025,126.8,1,2320.0,0,0,0,0,30.0,3.4339872044851463,2384.0,2370.0,2410.0,40.0,3.713572066704308,0.0008396305590275795,0.0,0.004166666649305555,2390.0,2390.0,2392.0,2392.0,2370.0,2370.0,2410.0,2411.4285714285716,40.0,41.42857142857143,6.900655593423553,3.713572066704308,-0.003347280320722676,-0.003347280320722676,-0.0041806019892115295,-0.0041806019892115295,2390.0,2390.285714285714,2391.1428571428573,2401.866666666667,0.0,1.3801311187117609,1.2924123451959848,10.358182949862037,0.9965335841646336,0.9961763609910176,0.9917286513611829,2390.285714285714,2401.866666666667,-10.72380952380945,1,0,0.0,0.0,0.9999999999999999,0.0
2026-05-25,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),,,2370.0,2410.0,2390.0,2390.0,0,5,22,571.4,0.0,14.0,65.85714285714286,87.62133333333333,0.0,0,0.0,39.8,28.5,64.0,34.15,0.0,0.4000000000000036,0.9999999999999999,6.5,46.6,0.0,0.0,0,8,1,0,7.0,0.0,11.299999999999997,9.299999999999999,0.0,-3.0857142857142863,-1.0228206535693594,1.7648730557301622,2025,58.5,1,2320.0,0,0,0,0,40.0,3.713572066704308,2384.0,2370.0,2410.0,40.0,3.713572066704308,-0.0025104602405420073,0.0,0.0,2390.0,2390.0,2392.0,2392.0,2370.0,2370.0,2410.0,2411.4285714285716,40.0,41.42857142857143,6.900655593423485,3.713572066704308,0.0,0.0,-0.000836120397842306,-0.000836120397842306,2390.0,2390.285714285714,2391.1428571428573,2401.6,0.0,1.3801311187318286,1.2924123452657446,10.243921662840814,0.9998804643801319,0.999522041464539,0.9951698825983932,2390.285714285714,2401.6,-10.457142857142571,1,0,0.0,0.0,0.9999999999999999,0.0
2026-05-26,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,1,5,22,42.0,571.4,190.46666666666667,147.4857142857143,98.998,0.0,0,1.8,39.7,29.6,62.0,34.650000000000006,0.0,0.0,0.9,6.5,46.6,0.0,0.0,0,9,1,0,7.0,0.0,10.100000000000001,9.77142857142857,0.0,-3.1857142857142864,-1.0559676191942924,1.2780115231149434,2025,58.5,1,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,1,0,0.0,0.0,0.9,0.0
2026-05-26,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2370.0,2410.0,2380.0,2384.0,1,5,22,42.0,571.4,190.46666666666667,147.4857142857143,98.998,0.0,0,1.8,39.7,29.6,62.0,34.650000000000006,0.0,0.0,0.9,6.5,46.6,0.0,0.0,0,9,1,0,7.0,0.0,10.100000000000001,9.77142857142857,0.0,-3.1857142857142864,-1.0559676191942924,1.2780115231149434,2025,58.5,1,2320.0,0,0,0,0,40.0,3.713572066704308,2385.0,2370.0,2400.0,30.0,3.4339872044851463,0.0004194630854888293,0.0,-0.0041493775761436615,2390.0,2390.0,2392.0,2392.0,2370.0,2370.0,2410.0,2410.0,40.0,40.0,5.773502691896188,3.713572066704308,-0.0025104602405420073,-0.0025104602405420073,-0.003344481591369224,-0.003344481591369224,2390.0,2390.0,2391.0,2401.0,0.0,1.1547005384362272,1.3008872711241626,10.382345758459945,0.9974895355753575,0.9970723504932146,0.9929196126908804,2390.0,2401.0,-10.0,1,0,0.0,0.0,0.9,0.0
2026-05-27,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),,,2369.0,2379.0,2379.0,2377.0,2,5,22,475.4,42.0,204.46666666666667,146.4857142857143,93.44466666666668,-0.9264963248162408,0,0.1,36.4,27.1,62.0,31.75,1.8,1.8000000000000036,2.7,8.3,48.4,0.0,0.0,0,0,0,0,7.0,0.0,9.299999999999997,9.757142857142856,0.0,-1.3857142857142861,-0.4593222379454994,1.2171538315380448,2025,60.3,1,2320.0,0,0,0,0,10.0,2.3978952727983707,2377.0,2369.0,2379.0,10.0,2.3978952727983707,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,2369.0,2369.0,2379.0,2379.0,10.0,10.0,0.0,2.3978952727983707,0.0,0.0,0.0,0.0,2377.0,2377.0,2377.0,2377.0,0.0,0.0,0.0,0.0,0.9999999957930163,0.9999999957930163,0.9999999957930163,2377.0,2377.0,0.0,1,0,0.0,0.0,2.7,0.0
