date,temp_max,temp_min,precipitation,rainfall,humidity,wind_max
2015-01-28,29.6,17.3,0.0,0.0,71,15.5
2015-01-29,29.7,19.2,0.0,0.0,70,13.5
2015-01-30,30.1,18.8,0.0,0.0,70,14.0
2015-01-31,30.0,18.9,0.0,0.0,71,13.9
2015-02-01,30.0,19.7,0.0,0.0,73,15.5
2015-02-02,29.4,20.7,0.0,0.0,72,16.0
2015-02-03,30.1,18.2,0.0,0.0,66,15.5
2015-02-04,31.8,17.4,0.0,0.0,61,13.6
2015-02-05,32.0,16.3,0.0,0.0,62,13.7
2015-02-06,31.1,17.0,0.0,0.0,67,14.1
2015-02-07,30.7,17.9,0.0,0.0,71,14.6
2015-02-08,30.9,19.6,0.0,0.0,70,14.6
2015-02-09,30.2,20.5,0.0,0.0,68,17.0
2015-02-10,29.8,20.3,0.0,0.0,67,18.0
2015-02-11,30.7,19.4,0.0,0.0,69,13.1
2015-02-12,30.6,19.3,0.0,0.0,70,10.9
2015-02-13,31.5,18.7,0.0,0.0,71,12.6
2015-02-14,33.1,19.6,0.0,0.0,67,15.1
2015-02-15,32.2,20.7,0.0,0.0,73,13.4
2015-02-16,32.2,20.2,0.0,0.0,73,15.6
2015-02-17,32.6,21.4,0.0,0.0,73,17.3
2015-02-18,32.4,20.6,0.0,0.0,72,16.7
2015-02-19,31.2,20.3,0.0,0.0,70,11.9
2015-02-20,31.5,20.1,0.0,0.0,67,10.5
2015-02-21,32.0,21.4,0.1,0.1,66,10.1
2015-02-22,33.0,21.5,0.0,0.0,64,13.7
2015-02-23,33.8,20.7,0.0,0.0,60,13.4
2015-02-24,33.4,19.1,0.0,0.0,62,15.9
2015-02-25,32.9,19.1,0.0,0.0,66,15.9
2015-02-26,32.5,21.1,0.0,0.0,63,17.2
2015-02-27,31.9,17.9,0.0,0.0,64,12.8
2015-02-28,31.4,19.2,0.0,0.0,69,17.4
2015-03-01,30.2,21.7,0.0,0.0,66,16.6
2015-03-02,30.3,21.4,0.0,0.0,70,12.1
2015-03-03,32.4,22.3,0.3,0.3,71,15.9
2015-03-04,31.4,23.4,0.9,0.9,75,13.0
2015-03-05,33.4,23.8,0.3,0.3,74,13.1
2015-03-06,33.7,23.8,0.2,0.2,72,11.3
2015-03-07,33.3,24.0,1.1,1.1,72,15.3
2015-03-08,32.7,23.7,0.5,0.5,71,14.0
2015-03-09,33.3,23.3,0.3,0.3,70,11.1
2015-03-10,35.5,23.2,0.0,0.0,62,15.6
2015-03-11,35.2,20.8,0.0,0.0,58,18.7
2015-03-12,35.2,21.1,0.0,0.0,62,15.5
2015-03-13,35.5,20.3,0.0,0.0,65,14.0
2015-03-14,35.0,21.4,0.0,0.0,66,15.5
2015-03-15,34.7,21.5,0.0,0.0,66,15.9
2015-03-16,34.8,20.9,0.0,0.0,67,15.6
2015-03-17,35.4,20.8,0.0,0.0,66,14.8
2015-03-18,36.9,20.6,0.0,0.0,61,13.7
2015-03-19,35.8,21.9,0.0,0.0,63,15.2
2015-03-20,36.1,23.4,0.0,0.0,64,15.0
2015-03-21,36.9,24.9,0.0,0.0,62,16.6
2015-03-22,37.7,25.2,0.0,0.0,61,17.4
2015-03-23,36.8,24.1,0.0,0.0,67,16.6
2015-03-24,36.3,24.8,0.0,0.0,69,16.6
2015-03-25,35.0,25.7,0.0,0.0,70,16.1
2015-03-26,34.5,24.9,0.0,0.0,68,14.9
2015-03-27,35.1,23.9,0.0,0.0,67,12.8
2015-03-28,34.8,24.6,0.0,0.0,65,15.5
2015-03-29,35.1,25.0,0.0,0.0,66,17.0
2015-03-30,34.6,25.8,0.0,0.0,65,14.4
2015-03-31,33.9,25.1,0.0,0.0,68,15.5
2015-04-01,34.7,24.9,0.0,0.0,69,15.5
2015-04-02,35.7,25.2,0.0,0.0,68,17.0
2015-04-03,36.3,26.3,0.0,0.0,69,14.2
2015-04-04,37.2,27.1,0.0,0.0,70,14.5
2015-04-05,36.2,27.3,0.0,0.0,70,16.6
2015-04-06,35.5,26.4,0.0,0.0,70,17.7
2015-04-07,34.5,25.6,0.0,0.0,68,17.7
2015-04-08,35.2,24.5,0.0,0.0,68,17.3
2015-04-09,35.5,25.5,0.0,0.0,65,13.8
2015-04-10,36.1,24.8,0.0,0.0,66,17.7
2015-04-11,36.0,24.8,0.0,0.0,64,17.2
2015-04-12,34.3,25.5,0.0,0.0,59,12.8
2015-04-13,32.6,26.0,1.3,1.3,61,9.5
2015-04-14,31.6,24.8,12.1,12.1,73,6.7
2015-04-15,29.2,24.3,10.8,10.8,79,14.3
2015-04-16,29.8,23.9,4.1,4.1,79,14.8
2015-04-17,33.1,23.5,0.0,0.0,73,11.0
2015-04-18,34.1,24.5,0.0,0.0,72,13.1
2015-04-19,34.7,24.0,0.0,0.0,72,14.4
2015-04-20,35.7,25.0,0.0,0.0,69,13.7
2015-04-21,36.4,25.7,0.0,0.0,71,16.9
2015-04-22,36.9,27.3,0.0,0.0,70,19.2
2015-04-23,37.1,27.4,0.4,0.4,71,16.8
2015-04-24,31.5,25.9,15.7,15.7,81,14.8
2015-04-25,31.1,25.8,3.2,3.2,83,14.3
2015-04-26,32.9,25.2,0.3,0.3,77,13.0
2015-04-27,34.3,24.4,0.0,0.0,74,14.8
2015-04-28,35.0,25.9,0.0,0.0,72,17.0
2015-04-29,34.8,26.7,0.0,0.0,75,17.7
2015-04-30,37.2,27.1,0.0,0.0,72,17.4
2015-05-01,36.7,27.3,0.0,0.0,73,16.0
2015-05-02,36.3,27.8,0.0,0.0,72,16.1
2015-05-03,35.3,27.8,0.3,0.3,73,16.9
2015-05-04,35.6,26.9,0.0,0.0,70,13.8
2015-05-05,35.7,25.9,0.0,0.0,66,13.9
2015-05-06,36.4,26.3,0.2,0.2,68,13.8
2015-05-07,37.5,26.2,0.2,0.2,65,18.0
2015-05-08,38.0,26.7,0.0,0.0,68,19.1
2015-05-09,37.0,27.1,0.0,0.0,69,16.6
2015-05-10,37.3,27.5,0.0,0.0,66,12.6
2015-05-11,37.5,28.5,0.0,0.0,66,16.0
2015-05-12,38.3,27.7,0.2,0.2,66,18.8
2015-05-13,36.6,28.4,0.2,0.2,67,17.7
2015-05-14,37.0,27.4,0.2,0.2,67,15.9
2015-05-15,36.4,28.1,2.0,2.0,70,14.6
2015-05-16,35.5,27.9,6.8,6.8,72,17.1
2015-05-17,32.6,26.3,1.7,1.7,78,13.6
2015-05-18,37.5,27.0,0.0,0.0,70,16.8
2015-05-19,40.7,28.2,0.0,0.0,67,20.9
2015-05-20,43.4,29.6,0.0,0.0,58,20.9
2015-05-21,42.3,29.4,0.0,0.0,61,19.2
2015-05-22,44.4,29.3,0.0,0.0,55,18.1
2015-05-23,45.2,29.4,0.0,0.0,47,16.9
2015-05-24,44.5,29.5,0.0,0.0,37,17.6
2015-05-25,44.1,30.0,0.0,0.0,35,21.0
2015-05-26,44.5,30.7,0.0,0.0,38,14.8
2015-05-27,42.3,29.7,0.0,0.0,52,21.1
2015-05-28,41.9,29.8,0.0,0.0,56,15.0
2015-05-29,39.0,28.8,0.0,0.0,67,17.3
2015-05-30,40.2,28.9,0.0,0.0,68,19.0
2015-05-31,37.5,29.1,0.0,0.0,69,18.7
2015-06-01,37.3,28.9,7.2,7.2,74,18.2
2015-06-02,33.1,27.1,20.2,20.2,78,8.5
2015-06-03,33.5,27.7,6.7,6.7,78,10.3
2015-06-04,34.5,27.5,4.3,4.3,78,14.9
2015-06-05,33.0,27.3,21.6,21.6,84,10.0
2015-06-06,29.4,27.3,13.3,13.3,88,9.3
2015-06-07,29.7,26.9,7.1,7.1,87,10.1
2015-06-08,30.2,27.0,12.1,12.1,88,11.5
2015-06-09,31.6,25.8,11.2,11.2,82,16.1
2015-06-10,36.1,27.0,2.1,2.1,69,15.3
2015-06-11,37.1,28.2,0.0,0.0,70,12.6
2015-06-12,32.9,27.8,3.9,3.9,74,16.2
2015-06-13,33.0,26.1,15.7,15.7,83,13.8
2015-06-14,31.5,27.1,2.4,2.4,83,12.1
2015-06-15,30.3,25.8,6.0,6.0,82,18.6
2015-06-16,29.9,26.6,0.5,0.5,77,23.2
2015-06-17,29.0,25.4,23.8,23.8,88,25.0
2015-06-18,28.5,25.0,17.6,17.6,89,19.1
2015-06-19,26.1,25.0,43.1,43.1,91,22.5
2015-06-20,25.5,24.8,179.8,179.8,89,27.4
2015-06-21,29.3,24.8,6.9,6.9,83,23.7
2015-06-22,31.8,25.4,0.6,0.6,73,28.0
2015-06-23,31.6,27.5,0.1,0.1,71,24.0
2015-06-24,32.3,27.5,0.4,0.4,69,24.2
2015-06-25,31.8,27.3,0.1,0.1,69,23.5
2015-06-26,32.4,27.9,0.0,0.0,66,28.7
2015-06-27,32.6,27.1,0.0,0.0,67,21.4
2015-06-28,32.7,27.4,1.4,1.4,74,17.4
2015-06-29,34.2,26.8,0.0,0.0,74,11.9
2015-06-30,34.3,26.6,0.7,0.7,71,20.7
2015-07-01,34.5,27.6,0.7,0.7,72,13.8
2015-07-02,34.2,27.7,1.4,1.4,71,15.0
2015-07-03,33.8,26.3,1.5,1.5,73,15.8
2015-07-04,35.2,27.2,0.0,0.0,62,18.3
2015-07-05,35.5,26.8,0.0,0.0,62,22.9
2015-07-06,35.4,26.6,0.0,0.0,58,25.0
2015-07-07,35.1,26.3,0.0,0.0,57,26.5
2015-07-08,34.5,28.4,0.0,0.0,58,23.3
2015-07-09,35.1,28.6,0.0,0.0,54,23.7
2015-07-10,34.6,29.3,0.0,0.0,58,24.1
2015-07-11,35.3,28.8,0.0,0.0,59,16.7
2015-07-12,35.2,27.4,0.0,0.0,63,18.3
2015-07-13,36.8,28.1,1.5,1.5,63,13.5
2015-07-14,35.3,25.9,2.6,2.6,74,15.1
2015-07-15,34.1,25.8,6.9,6.9,78,17.0
2015-07-16,32.9,25.7,11.4,11.4,74,16.3
2015-07-17,33.4,27.5,0.0,0.0,67,20.7
2015-07-18,33.2,26.2,1.4,1.4,70,18.7
2015-07-19,31.9,27.4,0.5,0.5,71,17.2
2015-07-20,33.8,26.1,2.6,2.6,70,20.8
2015-07-21,34.0,26.7,1.1,1.1,71,17.6
2015-07-22,32.4,26.6,3.0,3.0,79,17.4
2015-07-23,32.2,27.1,1.6,1.6,75,18.4
2015-07-24,33.0,26.1,11.8,11.8,80,14.8
2015-07-25,33.8,27.2,0.2,0.2,71,17.3
2015-07-26,31.6,26.9,0.4,0.4,73,15.5
2015-07-27,32.1,26.0,0.3,0.3,72,17.0
2015-07-28,33.8,27.4,0.0,0.0,63,18.4
2015-07-29,33.8,28.4,0.0,0.0,57,21.5
2015-07-30,33.6,27.6,0.0,0.0,63,20.9
2015-07-31,33.6,27.1,0.0,0.0,64,18.4
2015-08-01,33.4,26.3,1.8,1.8,71,16.2
2015-08-02,34.0,25.7,1.0,1.0,73,15.5
2015-08-03,33.1,24.9,2.3,2.3,72,14.8
2015-08-04,33.3,27.1,0.1,0.1,69,16.3
2015-08-05,33.8,25.4,0.7,0.7,72,18.7
2015-08-06,33.4,26.0,0.5,0.5,67,18.6
2015-08-07,32.0,25.7,0.6,0.6,76,15.5
2015-08-08,31.8,26.4,6.4,6.4,76,15.3
2015-08-09,32.3,26.2,11.3,11.3,81,13.4
2015-08-10,31.5,25.6,11.5,11.5,85,10.9
2015-08-11,31.9,25.4,24.3,24.3,87,14.8
2015-08-12,26.5,25.0,36.7,36.7,93,17.4
2015-08-13,30.5,24.8,7.8,7.8,82,22.5
2015-08-14,32.5,24.8,0.7,0.7,77,14.8
2015-08-15,33.1,26.7,4.4,4.4,84,10.7
2015-08-16,30.2,26.7,1.9,1.9,84,13.8
2015-08-17,31.3,25.3,17.0,17.0,87,11.7
2015-08-18,31.8,26.0,4.0,4.0,82,15.3
2015-08-19,31.7,26.4,0.8,0.8,83,17.1
2015-08-20,32.2,25.4,10.0,10.0,89,10.2
2015-08-21,31.6,25.5,8.9,8.9,85,14.7
2015-08-22,31.2,25.0,10.5,10.5,86,15.2
2015-08-23,32.6,25.9,2.3,2.3,79,15.8
2015-08-24,32.5,25.6,0.0,0.0,74,16.6
2015-08-25,33.5,25.8,0.5,0.5,72,17.9
2015-08-26,31.4,26.8,1.0,1.0,78,16.4
2015-08-27,28.7,25.6,16.3,16.3,89,12.7
2015-08-28,31.2,25.0,1.2,1.2,82,14.8
2015-08-29,32.0,25.7,11.1,11.1,82,14.3
2015-08-30,31.8,24.9,16.6,16.6,84,14.4
2015-08-31,31.8,26.0,2.3,2.3,82,12.7
2015-09-01,32.2,25.9,0.2,0.2,81,11.8
2015-09-02,31.4,26.3,0.0,0.0,84,9.4
2015-09-03,32.2,25.8,0.4,0.4,84,12.4
2015-09-04,32.3,25.8,1.1,1.1,86,10.2
2015-09-05,32.1,25.9,0.0,0.0,82,10.2
2015-09-06,31.1,26.5,6.1,6.1,86,10.0
2015-09-07,28.9,24.6,11.9,11.9,89,10.2
2015-09-08,31.3,25.5,1.8,1.8,82,11.7
2015-09-09,31.7,25.3,0.7,0.7,83,9.2
2015-09-10,32.3,24.9,6.4,6.4,85,8.8
2015-09-11,31.4,24.6,16.0,16.0,88,8.9
2015-09-12,29.4,24.7,33.3,33.3,91,14.9
2015-09-13,28.6,25.0,16.5,16.5,89,13.8
2015-09-14,26.7,24.6,19.7,19.7,94,14.2
2015-09-15,28.5,24.8,16.2,16.2,90,16.2
2015-09-16,29.1,25.2,13.8,13.8,87,20.6
2015-09-17,31.0,25.2,3.1,3.1,86,14.0
2015-09-18,32.0,25.7,23.5,23.5,88,6.9
2015-09-19,26.6,24.9,31.6,31.6,96,12.0
2015-09-20,28.5,24.1,15.5,15.5,93,8.4
2015-09-21,31.9,25.7,0.3,0.3,83,14.0
2015-09-22,31.6,25.8,0.9,0.9,84,12.7
2015-09-23,32.1,25.5,0.7,0.7,84,10.4
2015-09-24,32.3,25.5,0.4,0.4,84,10.2
2015-09-25,33.1,26.6,0.5,0.5,83,9.7
2015-09-26,32.3,25.6,5.2,5.2,84,10.9
2015-09-27,33.3,25.4,0.0,0.0,80,11.2
2015-09-28,31.5,25.3,0.7,0.7,84,11.1
2015-09-29,31.2,24.9,0.6,0.6,84,11.3
2015-09-30,29.7,24.7,9.1,9.1,88,11.4
2015-10-01,28.7,24.9,6.3,6.3,90,10.8
2015-10-02,29.5,24.7,10.7,10.7,90,6.6
2015-10-03,31.5,24.3,4.2,4.2,86,8.9
2015-10-04,31.9,24.3,22.9,22.9,88,9.2
2015-10-05,32.0,24.4,1.4,1.4,86,8.2
2015-10-06,32.2,24.3,3.1,3.1,85,10.0
2015-10-07,31.8,25.0,0.4,0.4,82,7.5
2015-10-08,31.9,24.5,0.2,0.2,80,7.6
2015-10-09,32.5,24.2,0.0,0.0,80,9.1
2015-10-10,33.0,25.7,0.0,0.0,79,12.1
2015-10-11,33.5,25.1,0.2,0.2,82,6.3
2015-10-12,33.9,24.5,0.0,0.0,78,8.0
2015-10-13,33.2,24.1,0.7,0.7,80,7.3
2015-10-14,32.4,24.8,0.5,0.5,83,7.9
2015-10-15,31.0,25.1,0.7,0.7,86,11.9
2015-10-16,30.8,24.8,0.7,0.7,83,7.9
2015-10-17,31.0,24.3,0.4,0.4,82,7.3
2015-10-18,31.3,24.4,0.0,0.0,80,6.4
2015-10-19,31.4,24.0,0.1,0.1,81,6.8
2015-10-20,31.5,23.7,0.1,0.1,80,7.2
2015-10-21,31.7,23.5,0.0,0.0,78,8.7
2015-10-22,32.0,23.5,0.0,0.0,77,9.8
2015-10-23,32.4,22.5,0.0,0.0,77,8.7
2015-10-24,32.4,23.7,0.2,0.2,77,11.0
2015-10-25,31.1,24.1,0.1,0.1,78,13.2
2015-10-26,31.9,23.2,0.0,0.0,72,14.2
2015-10-27,31.7,22.4,0.0,0.0,71,14.2
2015-10-28,30.7,23.3,3.5,3.5,80,12.6
2015-10-29,30.9,24.1,0.4,0.4,80,15.9
2015-10-30,30.7,24.4,1.1,1.1,78,17.1
2015-10-31,28.0,23.9,13.9,13.9,88,21.8
2015-11-01,30.1,23.5,0.7,0.7,83,12.7
2015-11-02,29.8,23.4,0.1,0.1,81,6.5
2015-11-03,30.5,24.4,0.0,0.0,78,10.8
2015-11-04,30.7,23.6,0.2,0.2,78,12.1
2015-11-05,31.3,23.3,0.0,0.0,76,11.6
2015-11-06,31.3,22.8,0.0,0.0,76,11.6
2015-11-07,31.7,22.8,0.0,0.0,72,15.2
2015-11-08,30.9,23.0,0.0,0.0,66,21.3
2015-11-09,26.6,24.0,4.3,4.3,73,24.4
2015-11-10,24.6,22.7,21.9,21.9,80,20.8
2015-11-11,30.1,22.8,0.0,0.0,69,17.5
2015-11-12,30.9,22.1,0.0,0.0,75,16.3
2015-11-13,31.2,20.8,0.0,0.0,73,10.6
2015-11-14,30.8,20.7,0.0,0.0,74,12.7
2015-11-15,30.8,22.4,0.0,0.0,69,16.3
2015-11-16,29.0,21.1,15.0,15.0,78,17.1
2015-11-17,22.9,20.9,90.6,90.6,88,24.3
2015-11-18,27.3,21.5,1.7,1.7,79,19.3
2015-11-19,26.9,23.8,1.8,1.8,77,25.3
2015-11-20,28.3,23.3,1.3,1.3,80,19.0
2015-11-21,29.3,22.5,0.0,0.0,76,17.0
2015-11-22,29.6,22.0,0.0,0.0,81,17.9
2015-11-23,29.7,21.9,0.0,0.0,81,18.1
2015-11-24,29.2,21.8,0.0,0.0,83,11.6
2015-11-25,29.2,21.3,0.1,0.1,82,10.9
2015-11-26,29.6,19.5,0.0,0.0,80,9.7
2015-11-27,29.6,20.1,0.0,0.0,79,9.9
2015-11-28,29.4,20.6,0.0,0.0,80,13.6
2015-11-29,28.8,22.4,0.0,0.0,77,18.9
2015-11-30,29.5,22.1,4.0,4.0,80,12.8
2015-12-01,27.6,23.4,1.5,1.5,85,14.5
2015-12-02,26.0,22.9,4.6,4.6,85,9.7
2015-12-03,29.4,22.2,0.0,0.0,74,12.7
2015-12-04,30.0,20.8,0.1,0.1,79,10.5
2015-12-05,29.9,21.2,0.0,0.0,77,13.6
2015-12-06,29.2,21.3,0.0,0.0,79,15.0
2015-12-07,29.7,19.8,0.0,0.0,77,12.0
2015-12-08,30.0,19.1,0.0,0.0,77,10.6
2015-12-09,30.0,18.6,0.0,0.0,76,12.9
2015-12-10,29.6,17.5,0.0,0.0,76,9.7
2015-12-11,29.2,16.9,0.0,0.0,80,9.4
2015-12-12,30.6,19.5,0.0,0.0,80,11.5
2015-12-13,29.6,22.0,0.0,0.0,80,9.5
2015-12-14,29.9,20.1,0.0,0.0,79,9.8
2015-12-15,29.7,19.4,0.0,0.0,79,11.1
2015-12-16,29.6,19.9,0.0,0.0,78,14.8
2015-12-17,30.1,21.3,0.0,0.0,75,11.4
2015-12-18,30.2,19.6,0.0,0.0,74,11.3
2015-12-19,30.4,19.2,0.0,0.0,77,10.6
2015-12-20,29.6,21.3,0.1,0.1,79,11.6
2015-12-21,29.3,22.3,0.9,0.9,81,12.7
2015-12-22,29.9,20.7,0.2,0.2,79,10.7
2015-12-23,29.8,22.0,0.0,0.0,76,9.7
2015-12-24,30.8,20.3,0.0,0.0,75,11.6
2015-12-25,31.9,21.1,0.0,0.0,72,9.8
2015-12-26,29.9,21.5,1.3,1.3,68,12.8
2015-12-27,29.2,19.3,0.0,0.0,66,12.1
2015-12-28,30.1,17.3,0.0,0.0,66,8.9
2015-12-29,31.3,17.8,0.0,0.0,68,10.1
2015-12-30,31.3,17.7,0.0,0.0,72,11.4
2015-12-31,30.9,18.1,0.0,0.0,73,12.0
2016-01-01,31.0,19.9,0.0,0.0,74,12.2
2016-01-02,30.9,19.4,0.0,0.0,72,13.2
2016-01-03,30.7,18.9,0.0,0.0,74,12.6
2016-01-04,30.1,19.8,0.0,0.0,74,12.2
2016-01-05,29.6,21.0,0.0,0.0,73,12.2
2016-01-06,30.3,19.6,0.0,0.0,73,12.1
2016-01-07,30.5,19.1,0.0,0.0,71,11.5
2016-01-08,30.0,18.3,0.0,0.0,70,13.1
2016-01-09,30.8,18.6,0.0,0.0,67,13.3
2016-01-10,31.0,19.6,0.0,0.0,64,17.5
2016-01-11,30.7,20.0,0.0,0.0,63,16.2
2016-01-12,30.4,18.8,0.0,0.0,67,13.0
2016-01-13,30.2,19.5,0.0,0.0,69,15.3
2016-01-14,29.8,19.8,0.0,0.0,68,15.9
2016-01-15,30.0,20.9,0.0,0.0,60,15.5
2016-01-16,30.1,17.9,0.0,0.0,64,14.9
2016-01-17,30.2,17.7,0.0,0.0,66,15.0
2016-01-18,29.7,18.3,0.0,0.0,68,14.3
2016-01-19,30.0,19.9,0.0,0.0,68,13.8
2016-01-20,25.5,22.6,5.0,5.0,77,8.4
2016-01-21,27.5,22.2,2.2,2.2,79,11.9
2016-01-22,27.7,20.8,0.0,0.0,72,14.2
2016-01-23,29.5,21.8,0.0,0.0,66,15.9
2016-01-24,30.1,20.0,0.0,0.0,64,13.5
2016-01-25,29.7,19.4,0.0,0.0,67,12.4
2016-01-26,29.9,19.7,0.0,0.0,70,13.0
2016-01-27,30.5,19.3,0.0,0.0,71,15.2
2016-01-28,31.9,19.8,0.0,0.0,70,17.3
2016-01-29,33.3,19.9,0.0,0.0,69,17.6
2016-01-30,32.2,20.8,0.0,0.0,73,15.2
2016-01-31,33.8,20.5,0.0,0.0,71,19.1
2016-02-01,34.6,20.9,0.0,0.0,70,14.8
2016-02-02,32.9,21.9,0.0,0.0,73,12.6
2016-02-03,32.7,20.5,0.0,0.0,73,13.7
2016-02-04,32.8,20.5,0.0,0.0,71,16.3
2016-02-05,30.5,22.3,0.0,0.0,70,12.6
2016-02-06,30.6,21.2,0.0,0.0,71,15.3
2016-02-07,31.9,20.9,0.0,0.0,69,17.3
2016-02-08,31.7,21.5,0.0,0.0,70,12.8
2016-02-09,32.8,21.3,0.0,0.0,72,15.7
2016-02-10,32.2,21.5,0.0,0.0,73,17.8
2016-02-11,31.7,22.3,0.0,0.0,72,16.6
2016-02-12,31.3,23.0,0.0,0.0,72,14.4
2016-02-13,32.5,21.1,0.0,0.0,71,13.9
2016-02-14,32.3,20.6,0.0,0.0,71,14.3
2016-02-15,32.4,20.5,0.0,0.0,69,14.9
2016-02-16,32.9,18.3,0.0,0.0,67,12.5
2016-02-17,33.0,18.6,0.0,0.0,67,16.7
2016-02-18,33.5,18.4,0.0,0.0,65,14.4
2016-02-19,34.0,18.8,0.0,0.0,62,11.4
2016-02-20,34.6,18.9,0.0,0.0,66,11.5
2016-02-21,34.8,20.7,0.0,0.0,72,13.3
2016-02-22,34.1,22.7,0.0,0.0,74,15.8
2016-02-23,33.0,22.6,0.0,0.0,71,16.6
2016-02-24,31.5,23.8,0.0,0.0,68,16.3
2016-02-25,32.0,22.3,0.0,0.0,68,15.4
2016-02-26,31.2,23.5,0.1,0.1,69,15.2
2016-02-27,32.9,22.9,0.0,0.0,66,12.3
2016-02-28,33.2,23.4,0.0,0.0,70,15.5
2016-02-29,32.9,23.9,0.0,0.0,70,12.9
2016-03-01,32.8,24.3,0.0,0.0,67,13.3
2016-03-02,32.4,23.9,0.5,0.5,71,10.5
2016-03-03,33.6,24.2,0.0,0.0,68,14.3
2016-03-04,34.1,22.9,0.0,0.0,64,15.1
2016-03-05,33.9,23.6,0.0,0.0,66,13.1
2016-03-06,34.3,22.8,0.0,0.0,66,14.8
2016-03-07,33.9,20.3,0.0,0.0,69,13.9
2016-03-08,33.9,19.7,0.0,0.0,67,13.6
2016-03-09,34.0,20.3,0.0,0.0,67,12.3
2016-03-10,34.3,22.5,0.0,0.0,68,13.7
2016-03-11,35.2,22.0,0.0,0.0,68,13.0
2016-03-12,34.4,23.5,0.0,0.0,69,16.0
2016-03-13,33.6,21.3,0.0,0.0,72,15.4
2016-03-14,33.3,25.3,0.0,0.0,68,18.6
2016-03-15,33.6,25.1,0.0,0.0,67,17.5
2016-03-16,33.9,25.1,0.0,0.0,68,16.0
2016-03-17,34.7,24.6,0.0,0.0,65,13.9
2016-03-18,35.1,23.7,0.0,0.0,67,14.8
2016-03-19,36.4,24.1,0.0,0.0,69,14.4
2016-03-20,37.5,25.0,0.0,0.0,68,16.9
2016-03-21,38.8,25.2,0.0,0.0,66,18.7
2016-03-22,37.6,25.3,0.0,0.0,69,17.7
2016-03-23,37.1,24.9,0.0,0.0,72,18.1
2016-03-24,36.2,25.9,0.0,0.0,73,17.0
2016-03-25,34.8,24.7,0.0,0.0,71,17.0
2016-03-26,35.3,24.9,0.0,0.0,70,15.9
2016-03-27,34.1,24.7,0.0,0.0,71,16.3
2016-03-28,35.3,23.4,0.0,0.0,68,17.3
2016-03-29,34.7,24.7,0.0,0.0,66,16.6
2016-03-30,35.4,25.5,0.0,0.0,70,16.6
2016-03-31,35.3,25.5,0.0,0.0,69,16.6
2016-04-01,35.9,25.3,0.0,0.0,69,16.2
2016-04-02,36.1,25.3,0.0,0.0,70,16.2
2016-04-03,35.8,26.1,0.0,0.0,70,16.5
2016-04-04,36.2,25.4,0.0,0.0,73,16.8
2016-04-05,36.5,24.8,0.0,0.0,71,14.6
2016-04-06,36.0,24.5,0.0,0.0,71,14.9
2016-04-07,36.7,24.5,0.0,0.0,66,11.9
2016-04-08,36.5,24.3,0.0,0.0,67,14.8
2016-04-09,36.5,24.9,0.0,0.0,67,16.2
2016-04-10,36.9,22.8,0.0,0.0,68,16.8
2016-04-11,37.3,23.2,0.0,0.0,67,17.1
2016-04-12,37.0,24.3,0.0,0.0,70,14.8
2016-04-13,37.7,26.1,0.0,0.0,71,15.1
2016-04-14,37.6,27.7,0.0,0.0,72,16.2
2016-04-15,37.1,27.9,0.0,0.0,72,18.7
2016-04-16,36.4,28.0,0.0,0.0,71,19.4
2016-04-17,36.7,26.7,0.0,0.0,71,17.5
2016-04-18,35.8,26.6,0.0,0.0,67,16.6
2016-04-19,36.4,24.8,0.0,0.0,67,16.6
2016-04-20,36.9,25.9,0.0,0.0,67,14.8
2016-04-21,37.7,27.0,0.0,0.0,69,17.6
2016-04-22,38.7,28.5,0.0,0.0,69,17.5
2016-04-23,39.3,28.8,0.0,0.0,66,17.8
2016-04-24,39.2,28.3,0.0,0.0,71,18.4
2016-04-25,37.8,28.8,0.0,0.0,71,19.2
2016-04-26,36.8,28.4,0.0,0.0,70,17.9
2016-04-27,37.7,27.8,0.0,0.0,69,17.4
2016-04-28,38.1,25.8,0.0,0.0,69,16.6
2016-04-29,38.3,26.7,0.0,0.0,70,17.8
2016-04-30,38.4,26.3,0.0,0.0,71,17.5
2016-05-01,38.5,26.8,0.0,0.0,67,17.7
2016-05-02,38.7,27.6,0.0,0.0,68,16.9
2016-05-03,37.1,28.2,0.0,0.0,70,18.0
2016-05-04,37.0,27.6,0.0,0.0,68,15.7
2016-05-05,36.5,28.1,0.0,0.0,68,14.4
2016-05-06,34.5,28.5,1.1,1.1,67,13.5
2016-05-07,36.6,27.3,0.0,0.0,66,17.3
2016-05-08,37.7,27.8,0.0,0.0,62,14.1
2016-05-09,36.6,28.4,0.3,0.3,65,14.3
2016-05-10,37.6,26.9,0.0,0.0,63,14.2
2016-05-11,37.9,27.8,0.1,0.1,64,16.9
2016-05-12,38.4,28.4,1.4,1.4,68,18.1
2016-05-13,38.6,28.2,0.0,0.0,66,16.1
2016-05-14,37.6,28.9,0.0,0.0,67,17.5
2016-05-15,36.2,28.5,0.0,0.0,65,14.7
2016-05-16,37.5,28.2,0.7,0.7,66,14.5
2016-05-17,35.7,28.4,0.8,0.8,71,20.7
2016-05-18,28.9,25.8,18.9,18.9,90,25.8
2016-05-19,27.2,25.5,51.1,51.1,91,31.9
2016-05-20,32.7,26.0,4.7,4.7,77,19.7
2016-05-21,37.0,28.3,0.0,0.0,65,18.4
2016-05-22,39.2,28.8,0.0,0.0,58,16.7
